,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2
7198,539.1770158911615,1.0,0.1794871794871795,31.0,35.0
7316,533.1827787003198,1.0,0.05533596837944664,99.0,109.0
7441,397.7258464080815,0.015873015873015872,0.06293706293706294,56.0,58.0
7501,291.9583537913344,0.1111111111111111,0.06666666666666667,38.0,24.0
7549,463.96353691435655,0.008333333333333333,0.07051282051282051,61.0,77.0
7651,428.02053800326416,1.0,0.06493506493506493,65.0,68.0
7744,298.4818442160883,0.25,0.04838709677419355,53.0,51.0
7813,298.4818442160883,0.004464285714285714,0.06521739130434782,39.0,39.0
7965,632.4230758127234,0.16666666666666666,0.07468879668049792,107.0,116.0
8122,391.42221153334106,0.002777777777777778,0.06666666666666667,61.0,68.0
8213,397.7258464080815,0.25,0.0481283422459893,48.0,50.0
8299,558.9753054533097,0.0030864197530864196,0.11029411764705882,48.0,57.0
8398,397.7258464080815,0.04,0.08256880733944955,49.0,47.0
8458,340.61807942322343,0.1111111111111111,0.3888888888888889,4.0,11.0
8482,590.2876060833305,0.5,0.12030075187969924,29.0,56.0
8573,397.7258464080815,1.0,0.11538461538461539,28.0,37.0
8643,298.4818442160883,0.0026455026455026454,0.03296703296703297,69.0,78.0
8898,404.772710658705,0.1111111111111111,0.06569343065693431,32.0,39.0
8954,366.17282711175494,0.25,0.1111111111111111,30.0,30.0
9013,298.4818442160883,0.25,0.0594059405940594,43.0,50.0
9073,485.84443565671995,0.04,0.19672131147540983,20.0,30.0
9119,333.1736776189823,0.02040816326530612,0.17073170731707318,9.0,9.0
9195,434.913568370379,0.16666666666666666,0.30303030303030304,8.0,17.0
9229,373.400049664031,0.0004977600796416127,0.037914691943127965,56.0,90.0
9346,180.01552184906168,0.25,0.3333333333333333,3.0,3.0
9350,326.7250434560271,0.1,0.050359712230215826,53.0,59.0
9408,457.20440635924024,0.015625,0.07586206896551724,40.0,45.0
9473,404.772710658705,1.0,0.17647058823529413,19.0,27.0
9515,298.4818442160883,0.004761904761904762,0.06976744186046512,35.0,41.0
9621,373.400049664031,0.25,0.22857142857142856,10.0,17.0
9655,255.16457979549884,0.00641025641025641,0.04201680672268908,42.0,52.0
9696,428.02053800326416,0.002976190476190476,0.03937007874015748,81.0,91.0
9801,571.2672628931997,0.041666666666666664,0.12605042016806722,41.0,64.0
9884,512.6932555537893,0.011904761904761904,0.08024691358024691,62.0,69.0
10024,428.02053800326416,0.25,0.10638297872340426,26.0,28.0
10076,434.913568370379,1.0,0.09615384615384616,32.0,58.0
10144,479.28729630020257,1.0,0.10256410256410256,43.0,49.0
10237,457.70171040238284,0.001890359168241966,0.0650887573964497,49.0,70.0
10320,359.79796502996,0.05,0.09195402298850575,46.0,32.0
10382,366.17282711175494,0.0009009009009009009,0.05925925925925926,44.0,50.0
10434,366.17282711175494,0.25,0.14814814814814814,22.0,25.0
10479,326.7250434560271,0.015873015873015872,0.0673076923076923,39.0,45.0
10546,366.17282711175494,0.25,0.07207207207207207,57.0,46.0
10606,527.5755442816462,0.25,0.07526881720430108,60.0,74.0
10738,298.4818442160883,0.006944444444444444,0.061855670103092786,47.0,44.0
10994,428.02053800326416,0.027777777777777776,0.07692307692307693,42.0,47.0
11131,340.61807942322343,0.0625,0.1320754716981132,14.0,23.0
11169,366.17282711175494,1.0,0.21052631578947367,16.0,16.0
11209,428.02053800326416,0.0021645021645021645,0.044444444444444446,76.0,85.0
11279,354.09545657921063,0.0625,0.08247422680412371,35.0,36.0
11340,428.02053800326416,0.5,0.08064516129032258,51.0,50.0
11471,539.1770158911615,0.08333333333333333,0.08187134502923976,65.0,62.0
11572,340.61807942322343,0.000819000819000819,0.038461538461538464,49.0,61.0
11621,492.0368766732125,0.0004180602006688963,0.09230769230769231,46.0,59.0
11789,519.2279043252194,0.003472222222222222,0.04421768707482993,68.0,78.0
11880,457.20440635924024,0.04,0.09090909090909091,48.0,52.0
11986,404.772710658705,1.0,0.0661764705882353,46.0,68.0
12066,453.0390559879409,1.0,0.15,39.0,19.0
12169,298.4818442160883,0.023809523809523808,0.07058823529411765,28.0,33.0
12226,434.913568370379,0.015873015873015872,0.058823529411764705,70.0,78.0
12295,333.1736776189823,0.25,0.09722222222222222,30.0,31.0
12351,602.7615339259607,0.25,0.08717948717948718,58.0,72.0
12492,291.9583537913344,0.08333333333333333,0.21428571428571427,6.0,11.0
12577,132.90257034896084,1.0,0.5,2.0,2.0
12589,434.913568370379,1.0,0.19230769230769232,20.0,22.0
12634,539.1770158911615,0.1111111111111111,0.10606060606060606,46.0,57.0
12699,340.61807942322343,0.008547008547008548,0.06796116504854369,43.0,55.0
12761,467.9530189338957,0.1111111111111111,0.16883116883116883,13.0,15.0
12894,373.400049664031,1.0,0.18181818181818182,10.0,26.0
12935,366.17282711175494,0.011111111111111112,0.043478260869565216,62.0,79.0
13151,545.6156631491717,0.0022727272727272726,0.08641975308641975,46.0,61.0
13261,428.02053800326416,0.0625,0.10204081632653061,41.0,38.0
13325,397.7258464080815,0.00390625,0.05084745762711865,71.0,74.0
13398,442.6193207240133,1.0,0.09433962264150944,32.0,68.0
13468,326.7250434560271,0.0625,0.09859154929577464,38.0,22.0
13538,571.2672628931997,0.1111111111111111,0.15789473684210525,30.0,40.0
13604,298.4818442160883,0.00641025641025641,0.04195804195804196,42.0,48.0
13722,638.218094745135,0.015625,0.08450704225352113,78.0,89.0
13856,373.400049664031,0.25,0.11428571428571428,18.0,31.0
13949,451.03380361711146,0.015873015873015872,0.040145985401459854,78.0,91.0
14058,573.6402831606147,0.06666666666666667,0.1069182389937107,49.0,46.0
14166,391.42221153334106,0.1111111111111111,0.13043478260869565,20.0,42.0
14221,421.785033558506,1.0,0.10204081632653061,36.0,46.0
14290,421.785033558506,0.0625,0.08,45.0,49.0
14352,428.02053800326416,0.02857142857142857,0.29411764705882354,9.0,11.0
14375,366.17282711175494,0.25,0.12307692307692308,24.0,31.0
14421,667.5576911356525,0.25,0.10982658959537572,46.0,69.0
14587,333.1736776189823,0.015873015873015872,0.07216494845360824,25.0,30.0
14642,333.1736776189823,0.0011160714285714285,0.06796116504854369,40.0,41.0
14680,428.02053800326416,0.005917159763313609,0.043859649122807015,84.0,89.0
14884,485.84443565671995,0.006944444444444444,0.06417112299465241,53.0,78.0
14970,354.09545657921063,0.001893939393939394,0.03125,85.0,73.0
15066,359.79796502996,0.017857142857142856,0.1951219512195122,17.0,18.0
15097,397.7258464080815,0.0625,0.09278350515463918,36.0,40.0
15163,222.5239650712268,0.0033333333333333335,0.03418803418803419,28.0,35.0
15255,366.17282711175494,0.1111111111111111,0.05333333333333334,62.0,66.0
15359,298.4818442160883,0.023809523809523808,0.08108108108108109,29.0,35.0
15398,463.96353691435655,0.027777777777777776,0.10576923076923077,39.0,45.0
15452,457.20440635924024,0.015625,0.14102564102564102,30.0,39.0
15501,180.01552184906168,1.0,0.6,2.0,2.0
15519,492.0368766732125,0.003968253968253968,0.07272727272727272,58.0,72.0
15598,428.02053800326416,0.5,0.19230769230769232,15.0,20.0
15629,306.1974957545986,0.0029411764705882353,0.08823529411764706,26.0,40.0
15661,398.357388651612,0.25,0.09375,36.0,51.0
15709,428.02053800326416,1.0,0.12987012987012986,32.0,34.0
15756,333.1736776189823,1.0,0.3684210526315789,7.0,7.0
15811,467.6705684135757,0.0006105006105006105,0.06451612903225806,66.0,60.0
15870,334.0253575756088,0.25,0.11290322580645161,20.0,35.0
15910,457.20440635924024,1.0,0.14864864864864866,35.0,28.0
15969,391.42221153334106,0.25,0.1,35.0,33.0
16124,428.02053800326416,0.015625,0.09615384615384616,46.0,48.0
16178,485.84443565671995,0.03333333333333333,0.12121212121212122,24.0,38.0
16222,255.16457979549884,0.041666666666666664,0.09433962264150944,17.0,19.0
16249,428.02053800326416,1.0,0.07633587786259542,27.0,34.0
16310,429.335343335446,0.0026455026455026454,0.0514018691588785,87.0,73.0
16428,291.9583537913344,0.001282051282051282,0.05,55.0,54.0
16488,366.8993657200061,1.0,0.08695652173913043,31.0,39.0
16533,492.0368766732125,1.0,0.3076923076923077,10.0,19.0
16585,333.1736776189823,0.008333333333333333,0.07608695652173914,36.0,38.0
16628,499.3109568025994,0.25,0.2857142857142857,12.0,24.0
16661,248.73487018007359,0.023809523809523808,0.09433962264150944,22.0,26.0
16719,428.02053800326416,0.0009009009009009009,0.03717472118959108,95.0,126.0
16837,451.03380361711146,0.03333333333333333,0.045081967213114756,79.0,78.0
16922,298.4818442160883,0.25,0.061855670103092786,42.0,42.0
16973,428.02053800326416,0.0017391304347826088,0.08695652173913043,40.0,38.0
17072,373.400049664031,1.0,0.2,14.0,22.0
17111,333.1736776189823,0.015625,0.04046242774566474,63.0,61.0
17229,428.02053800326416,0.0014285714285714286,0.04608294930875576,81.0,82.0
17332,428.02053800326416,0.0025,0.03676470588235294,90.0,93.0
17433,385.2184842029377,0.0015432098765432098,0.05555555555555555,51.0,48.0
17534,342.4164304026113,0.006993006993006993,0.037209302325581395,89.0,72.0
17619,222.5239650712268,0.25,0.19047619047619047,8.0,7.0
17644,457.20440635924024,0.0011160714285714285,0.07534246575342465,60.0,73.0
17734,366.17282711175494,0.00392156862745098,0.05755395683453238,63.0,59.0
17931,463.96353691435655,0.1111111111111111,0.1375,14.0,32.0
17990,558.9753054533097,0.01,0.057692307692307696,64.0,67.0
18075,391.42221153334106,0.041666666666666664,0.055900621118012424,41.0,49.0
18135,473.25531281888243,0.08333333333333333,0.07228915662650602,62.0,67.0
18228,132.90257034896084,0.011363636363636364,0.09090909090909091,9.0,11.0
18258,340.61807942322343,0.1111111111111111,0.25925925925925924,6.0,12.0
18367,397.7258464080815,0.015625,0.04411764705882353,63.0,83.0
18448,404.772710658705,0.04,0.06716417910447761,45.0,53.0
18523,369.7702268758367,0.25,0.04477611940298507,88.0,67.0
18739,261.76049516128296,1.0,0.13513513513513514,16.0,18.0
18785,428.02053800326416,0.006666666666666667,0.06756756756756757,47.0,54.0
18830,222.5239650712268,1.0,0.16666666666666666,8.0,12.0
18965,479.28729630020257,0.1111111111111111,0.10084033613445378,56.0,49.0
19035,255.16457979549884,0.25,0.054945054945054944,37.0,42.0
19071,333.1736776189823,1.0,0.0945945945945946,33.0,35.0
19125,428.02053800326416,0.023809523809523808,0.04854368932038835,79.0,80.0
19407,463.96353691435655,0.027777777777777776,0.1,39.0,56.0
19473,428.02053800326416,0.002380952380952381,0.04201680672268908,96.0,92.0
19594,366.17282711175494,0.001893939393939394,0.03980099502487562,71.0,73.0
19799,589.9699446074951,0.1111111111111111,0.03636363636363636,155.0,166.0
19971,366.8993657200061,0.00909090909090909,0.06666666666666667,38.0,53.0
20046,539.1770158911615,0.005128205128205128,0.09395973154362416,66.0,67.0
20114,485.39616180214324,0.011363636363636364,0.07017543859649122,68.0,75.0
20209,457.20440635924024,0.08333333333333333,0.10576923076923077,33.0,38.0
20280,397.7258464080815,0.008264462809917356,0.09375,30.0,37.0
20354,421.785033558506,0.1111111111111111,0.08695652173913043,49.0,55.0
20458,428.02053800326416,0.003472222222222222,0.033444816053511704,81.0,84.0
20548,457.20440635924024,0.005917159763313609,0.09649122807017543,45.0,47.0
20623,571.2672628931997,0.0010080645161290322,0.05190311418685121,100.0,130.0
20860,298.4818442160883,0.06666666666666667,0.09375,22.0,26.0
20893,564.9162661477523,0.0021645021645021645,0.048859934853420196,92.0,102.0
21075,463.96353691435655,0.011111111111111112,0.05583756345177665,47.0,63.0
21158,539.1770158911615,0.04,0.03763440860215054,149.0,145.0
21370,463.96353691435655,0.001976284584980237,0.09166666666666666,39.0,47.0
21423,366.17282711175494,0.25,0.06611570247933884,61.0,54.0
21498,661.4962687308977,1.0,0.48717948717948717,10.0,12.0
21550,397.7258464080815,0.04,0.0625,42.0,42.0
21655,519.2279043252194,0.011111111111111112,0.03987730061349693,102.0,124.0
21763,298.4818442160883,0.023809523809523808,0.06593406593406594,36.0,43.0
21798,626.925371194324,0.01,0.06498194945848375,108.0,93.0
21947,434.913568370379,0.5,0.09259259259259259,41.0,59.0
22013,286.3074493505218,0.25,0.11538461538461539,16.0,22.0
22028,340.61807942322343,0.25,0.14893617021276595,15.0,26.0
22052,440.1018698797973,0.16666666666666666,0.04583333333333333,82.0,76.0
22157,366.17282711175494,0.027777777777777776,0.10810810810810811,18.0,16.0
22208,373.400049664031,0.25,0.07547169811320754,37.0,49.0
22267,519.2279043252194,0.0625,0.07103825136612021,57.0,78.0
22347,397.7258464080815,0.04,0.11392405063291139,30.0,31.0
22388,222.5239650712268,1.0,0.26666666666666666,5.0,6.0
22413,298.4818442160883,0.003703703703703704,0.05217391304347826,40.0,49.0
22449,298.4818442160883,0.1111111111111111,0.1935483870967742,11.0,10.0
22478,428.02053800326416,0.013888888888888888,0.08,51.0,63.0
22533,373.400049664031,1.0,0.04678362573099415,46.0,64.0
22603,397.7258464080815,0.008333333333333333,0.061224489795918366,55.0,56.0
22658,366.17282711175494,0.00641025641025641,0.058823529411764705,58.0,55.0
22850,492.0368766732125,0.003472222222222222,0.03519061583577713,95.0,104.0
22957,428.02053800326416,0.027777777777777776,0.07462686567164178,39.0,42.0
23011,298.4818442160883,0.0002932551319648094,0.13953488372093023,19.0,18.0
23108,261.76049516128296,0.0006105006105006105,0.08196721311475409,32.0,20.0
23120,298.4818442160883,1.0,0.125,23.0,21.0
23154,398.357388651612,0.011904761904761904,0.04265402843601896,68.0,75.0
23225,428.02053800326416,0.002976190476190476,0.07633587786259542,46.0,54.0
23298,180.01552184906168,0.25,0.125,12.0,11.0
23311,434.913568370379,0.1111111111111111,0.08333333333333333,33.0,42.0
23376,373.400049664031,0.1111111111111111,0.07017543859649122,32.0,53.0
23548,334.0253575756088,0.010101010101010102,0.1320754716981132,14.0,34.0
23634,373.400049664031,0.25,0.11940298507462686,17.0,38.0
23694,309.83352450680934,0.00641025641025641,0.05785123966942149,36.0,65.0
23736,457.70171040238284,1.0,0.08661417322834646,37.0,81.0
23821,428.02053800326416,0.04,0.12048192771084337,34.0,32.0
23878,428.02053800326416,0.125,0.16129032258064516,26.0,28.0
23935,314.823219401215,0.03333333333333333,0.044585987261146494,68.0,45.0
24010,334.0253575756088,0.0625,0.056,52.0,61.0
24092,366.17282711175494,0.02040816326530612,0.0851063829787234,38.0,39.0
24130,321.03694500500535,1.0,0.06542056074766354,53.0,49.0
24250,320.4012237227856,0.006944444444444444,0.06542056074766354,39.0,44.0
24346,397.7258464080815,0.0625,0.055900621118012424,58.0,62.0
24424,463.96353691435655,1.0,0.11702127659574468,29.0,43.0
24606,366.17282711175494,0.01,0.05755395683453238,42.0,58.0
24674,506.64311578137375,0.0010080645161290322,0.04727272727272727,64.0,67.0
24751,492.0368766732125,0.1111111111111111,0.17647058823529413,20.0,34.0
24801,306.1974957545986,0.027777777777777776,0.05042016806722689,40.0,65.0
24859,506.6431157813737,0.003676470588235294,0.04262295081967213,93.0,88.0
24984,298.4818442160883,0.0025,0.04918032786885246,32.0,39.0
25031,539.1770158911615,0.00909090909090909,0.08974358974358974,53.0,55.0
25132,463.96353691435655,0.0017391304347826088,0.08333333333333333,42.0,57.0
25188,298.4818442160883,0.25,0.05217391304347826,29.0,38.0
25228,298.4818442160883,0.005050505050505051,0.0594059405940594,43.0,41.0
25298,132.90257034896084,1.0,0.1111111111111111,11.0,7.0
25351,428.02053800326416,1.0,0.15625,28.0,25.0
25503,428.02053800326416,0.1111111111111111,0.09345794392523364,33.0,42.0
25593,230.72021254611303,0.0033333333333333335,0.03496503496503497,53.0,79.0
25688,348.9369102074207,0.04,0.06451612903225806,64.0,53.0
25772,571.2672628931997,1.0,0.2542372881355932,20.0,28.0
25836,485.84443565671995,0.015625,0.07142857142857142,40.0,69.0
26165,261.76049516128296,0.0006105006105006105,0.049019607843137254,55.0,44.0
26248,298.4818442160883,0.027777777777777776,0.11538461538461539,24.0,24.0
26278,291.9583537913344,0.04,0.10344827586206896,24.0,25.0
26379,269.8332431389254,1.0,0.1724137931034483,12.0,16.0
26394,499.3109568025994,0.16666666666666666,0.11428571428571428,33.0,44.0
26450,463.96353691435655,1.0,0.05612244897959184,77.0,86.0
26541,545.6156631491717,0.008547008547008548,0.06451612903225806,57.0,75.0
26628,366.17282711175494,0.003676470588235294,0.034782608695652174,80.0,80.0
26715,261.76049516128296,0.027777777777777776,0.043478260869565216,36.0,31.0
26750,479.28729630020257,0.007692307692307693,0.09022556390977443,44.0,55.0
26811,519.2279043252194,0.001976284584980237,0.03439153439153439,136.0,150.0
27047,286.3074493505218,0.027777777777777776,0.11764705882352941,15.0,11.0
27073,366.17282711175494,0.08333333333333333,0.12698412698412698,19.0,21.0
27112,333.1736776189823,1.0,0.06796116504854369,38.0,43.0
27192,485.39616180214324,0.0029411764705882353,0.075,51.0,55.0
27273,463.96353691435655,1.0,0.08333333333333333,42.0,64.0
27359,391.42221153334106,0.023809523809523808,0.10227272727272728,38.0,42.0
27437,428.02053800326416,0.001890359168241966,0.041666666666666664,87.0,90.0
27520,354.09545657921063,0.006944444444444444,0.14035087719298245,23.0,23.0
27638,397.7258464080815,0.008333333333333333,0.06040268456375839,46.0,53.0
27709,333.1736776189823,0.25,0.23333333333333334,9.0,10.0
27733,421.785033558506,0.041666666666666664,0.11764705882352941,32.0,35.0
27844,584.0798268489467,0.0010080645161290322,0.05555555555555555,94.0,80.0
27983,298.4818442160883,0.5,0.10714285714285714,18.0,22.0
28092,298.4818442160883,0.00392156862745098,0.061855670103092786,38.0,39.0
28138,571.2672628931997,0.020833333333333332,0.055970149253731345,98.0,121.0
28274,457.20440635924024,1.0,0.12222222222222222,25.0,31.0
28333,397.7258464080815,0.0008547008547008547,0.03345724907063197,95.0,101.0
28449,391.42221153334106,0.005128205128205128,0.05921052631578947,58.0,60.0
28516,309.34232498406345,1.0,0.046357615894039736,71.0,67.0
28616,333.1736776189823,0.003676470588235294,0.043478260869565216,51.0,53.0
28693,519.2279043252194,0.05,0.0896551724137931,34.0,49.0
28750,404.772710658705,0.02040816326530612,0.08108108108108109,48.0,53.0
28802,373.400049664031,0.05,0.07766990291262135,37.0,45.0
28858,428.02053800326416,0.011363636363636364,0.05025125628140704,73.0,81.0
28940,457.70171040238284,1.0,0.11224489795918367,27.0,53.0
29014,347.9308546963032,0.04,0.05263157894736842,88.0,47.0
29080,340.61807942322343,0.03333333333333333,0.22580645161290322,11.0,17.0
29106,457.20440635924024,0.01,0.14473684210526316,28.0,34.0
29244,222.5239650712268,0.027777777777777776,0.04938271604938271,39.0,40.0
29293,492.0368766732125,0.011363636363636364,0.046875,72.0,97.0
29444,545.6156631491717,0.0010080645161290322,0.06542056074766354,76.0,85.0
29535,366.8993657200061,0.015625,0.10526315789473684,19.0,37.0
29580,428.02053800326416,0.0029411764705882353,0.03717472118959108,114.0,110.0
29711,442.6193207240133,0.25,0.14285714285714285,8.0,10.0
29819,397.7258464080815,1.0,0.03461538461538462,96.0,103.0
29949,261.76049516128296,0.00041649312786339027,0.041666666666666664,49.0,44.0
29987,391.42221153334106,0.0625,0.06206896551724138,66.0,64.0
30100,539.1770158911615,0.25,0.125,37.0,41.0
30158,366.17282711175494,1.0,0.1509433962264151,25.0,22.0
30193,291.9583537913344,0.03333333333333333,0.06741573033707865,28.0,35.0
30242,298.4818442160883,0.25,0.047244094488188976,46.0,39.0
30290,428.02053800326416,1.0,0.2564102564102564,11.0,13.0
30342,291.9583537913344,0.04,0.048,55.0,54.0
30405,298.4818442160883,0.003125,0.03428571428571429,66.0,70.0
30495,374.48321760194955,0.006060606060606061,0.08653846153846154,22.0,48.0
30557,222.5239650712268,0.0043859649122807015,0.06666666666666667,23.0,25.0
30583,571.2672628931997,0.0022675736961451248,0.07731958762886598,63.0,97.0
30715,712.4781743252938,0.0625,0.08366533864541832,76.0,94.0
30829,463.96353691435655,0.004761904761904762,0.09243697478991597,41.0,48.0
30892,404.772710658705,0.25,0.13636363636363635,13.0,30.0
30946,215.86659451114033,0.0005537098560354374,0.0975609756097561,22.0,16.0
30964,421.785033558506,1.0,0.052083333333333336,74.0,83.0
31044,261.76049516128296,0.009259259259259259,0.049019607843137254,50.0,49.0
31100,255.16457979549884,0.003676470588235294,0.058823529411764705,37.0,45.0
31154,513.1006511170359,0.125,0.09774436090225563,38.0,60.0
31223,539.1770158911615,1.0,0.05785123966942149,80.0,108.0
31333,255.16457979549884,0.011111111111111112,0.056818181818181816,27.0,38.0
31359,366.17282711175494,0.03333333333333333,0.14285714285714285,15.0,18.0
31383,424.8202239233529,0.0625,0.07913669064748201,58.0,38.0
31478,298.4818442160883,0.006944444444444444,0.11764705882352941,20.0,22.0
31526,492.0368766732125,0.00641025641025641,0.10909090909090909,37.0,44.0
31583,334.0253575756088,0.0010080645161290322,0.03910614525139665,73.0,89.0
31682,596.2403258168638,0.00909090909090909,0.06837606837606838,78.0,95.0
31824,391.42221153334106,0.01,0.13432835820895522,29.0,31.0
31881,421.785033558506,0.0030864197530864196,0.11764705882352941,25.0,28.0
31927,373.400049664031,1.0,0.10126582278481013,27.0,47.0
31974,373.400049664031,0.05,0.10256410256410256,27.0,47.0
32045,385.2184842029377,0.0029239766081871343,0.0743801652892562,52.0,60.0
32114,457.70171040238284,0.0022727272727272726,0.044715447154471545,66.0,93.0
32178,527.2551817379021,0.015873015873015872,0.16666666666666666,26.0,31.0
32258,684.7338436567509,0.005917159763313609,0.06306306306306306,124.0,108.0
32409,286.3074493505218,0.006944444444444444,0.05504587155963303,44.0,53.0
32456,334.0253575756088,1.0,0.05982905982905983,30.0,53.0
