,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2,label
4324,56.0931640585996,0.05,0.00273224043715847,362.0,2.0,0
876183,57.562486195179545,0.0005307855626326964,0.003257328990228013,301.0,5.0,1
52,210.44626047195655,8.685079034219212e-05,0.008032128514056224,463.0,13.0,1
600267,64.94683656800603,0.0007037297677691766,0.013888888888888888,57.0,15.0,1
2012,54.255198752799856,0.14285714285714285,0.0040650406504065045,242.0,4.0,0
12,109.33276604198633,8.685079034219212e-05,0.004008016032064128,463.0,19.0,0
186411,56.37421105510021,0.125,0.010752688172043012,88.0,6.0,1
1355734,112.74842211020042,0.0006313131313131314,0.009345794392523364,153.0,55.0,1
2167,64.46638355408784,0.010416666666666666,0.00411522633744856,242.0,1.0,0
4310,56.0931640585996,0.013157894736842105,0.002702702702702703,362.0,6.0,0
990,64.94683656800603,0.041666666666666664,0.0125,69.0,10.0,0
3630,97.26385725392055,0.00013175230566534913,0.002638522427440633,709.0,29.0,0
81233,284.24098905438393,0.004329004329004329,0.02643171806167401,197.0,24.0,1
1409741,232.2203662515641,0.014705882352941176,0.023809523809523808,169.0,33.0,1
866738,242.23220255002866,0.008403361344537815,0.002360717658168083,2094.0,11.0,1
1197777,265.3651472765885,0.08333333333333333,0.008264462809917356,645.0,42.0,1
1047109,430.35504654072923,0.16666666666666666,0.01631321370309951,525.0,37.0,1
858820,47.37349817573065,0.0009689922480620155,0.0016806722689075631,534.0,31.0,0
197236,43.73854014846979,0.0001277139208173691,0.0031847133757961785,192.0,69.0,0
504082,48.614414617600715,0.000925925925925926,0.0056179775280898875,102.0,66.0,0
435283,45.4154773030803,0.0002463054187192118,0.004329004329004329,182.0,43.0,0
1200914,52.61156511798914,0.00034211426616489907,0.0026455026455026454,337.0,30.0,0
