id_l,id_r,name_js,name_tv,name_oc,name_cs,description_js,description_tv,description_oc,description_cs,manufacturer_js,manufacturer_tv,manufacturer_oc,manufacturer_cs,price_div,label
b0000691kc,http://www.google.com/base/feeds/snippets/2096220602293961985,0.1132075471698113,0.1132075471698113,0.75,0.29704426289300234,0.0797041906327034,0.0797041906327034,0.9897959183673468,0.2809906758872137,0.15000000000000002,0.15000000000000002,1.0,0.3872983346207417,0.19727891156462585,0
b0000691kc,http://www.google.com/base/feeds/snippets/9859735236279839568,0.30573248407643305,0.30573248407643305,0.9411764705882352,0.5416213669330365,0.20443349753694584,0.20443349753694584,0.9920318725099602,0.4507084484152093,0.15000000000000002,0.15000000000000002,1.0,0.3872983346207417,0.7190876350540216,0
b0000696oh,http://www.google.com/base/feeds/snippets/18180725296745787083,0.7037037037037037,0.7037037037037037,0.9268292682926828,0.8310106319973213,0.15294117647058825,0.15294117647058825,0.9915254237288136,0.3896710832359807,0.125,0.125,0.3333333333333333,0.2357022603955159,0.8203033838973162,1
b00006iqth,http://www.google.com/base/feeds/snippets/13286819633533674312,0.26315789473684204,0.26315789473684204,0.5,0.42257712736425823,0.3513513513513513,0.3513513513513513,0.9285714285714286,0.5790660241435862,0.11111111111111116,0.11111111111111116,0.3333333333333333,0.2182178902359924,1.0,1
b00006sijq,http://www.google.com/base/feeds/snippets/10706956263145211695,0.56,0.56,1.0,0.7483314773547882,0.3876582278481013,0.3876582278481013,0.9839357429718876,0.6195645905730078,0.9333333333333332,0.9333333333333332,1.0,0.966091783079296,0.9230710054619584,1
b00006sijq,http://www.google.com/base/feeds/snippets/12017561125627261759,0.2675159235668789,0.2675159235668789,1.0,0.5172194153034851,0.3860759493670887,0.3860759493670887,0.9838709677419356,0.6182785276759036,0.125,0.125,0.6666666666666666,0.2981423969999719,0.8382952534810371,1
b00008mnxq,http://www.google.com/base/feeds/snippets/18380054536947094037,0.6521739130434783,0.6521739130434783,0.8333333333333334,0.7905694150420948,0.11616880037932666,0.11616880037932666,0.9959349593495936,0.3402226535727797,1.0,1.0,1.0,1.0,0.8516563658838072,1
b00008wiww,http://www.google.com/base/feeds/snippets/2096220602293961985,0.2962962962962963,0.2962962962962963,1.0,0.5443310539518174,0.10971428571428564,0.10971428571428564,0.979591836734694,0.32820944393953744,0.15000000000000002,0.15000000000000002,1.0,0.3872983346207417,0.24711779448621554,1
b00008wq9i,http://www.google.com/base/feeds/snippets/18441480711193821750,0.30000000000000004,0.30000000000000004,0.5869565217391305,0.4724498048747065,0.16803840877914955,0.16803840877914955,0.9722222222222222,0.4051651733227265,0.16666666666666666,0.16666666666666666,1.0,0.40824829046386296,0.2040858018386109,0
b000090179,http://www.google.com/base/feeds/snippets/4323218411575640054,0.6779661016949152,0.6779661016949152,0.975609756097561,0.8202647831950619,0.16907216494845367,0.16907216494845367,0.9879518072289156,0.4091213326888459,0.7058823529411765,0.7058823529411765,1.0,0.8401680504168059,0.8846065081929378,1
b000098xjo,http://www.google.com/base/feeds/snippets/16361312648941715869,0.8181818181818182,0.8181818181818182,1.0,0.9045340337332908,0.012195121951219523,0.012195121951219523,1.0,0.11043152607484652,0.2142857142857143,0.2142857142857143,1.0,0.4629100498862757,0.0,1
b000099108,http://www.google.com/base/feeds/snippets/10240443916184188702,0.2727272727272727,0.2727272727272727,0.8076923076923077,0.4853626716970754,0.5515695067264574,0.5515695067264574,0.7884615384615384,0.7144404112412559,0.07692307692307687,0.07692307692307687,0.3333333333333333,0.1740776559556978,0.5756642279553331,0
b000099108,http://www.google.com/base/feeds/snippets/13023052343955574084,0.2769230769230769,0.2769230769230769,0.6923076923076923,0.467571900119518,0.2397959183673469,0.2397959183673469,0.8867924528301887,0.4683635861785094,0.07692307692307687,0.07692307692307687,0.3333333333333333,0.1740776559556978,0.7493734335839599,0
b000099108,http://www.google.com/base/feeds/snippets/13637950682292849732,0.3389830508474576,0.3389830508474576,0.7692307692307693,0.5387724584403654,0.22164948453608246,0.22164948453608246,0.9148936170212766,0.4550328243331514,0.07692307692307687,0.07692307692307687,0.3333333333333333,0.1740776559556978,0.7493734335839599,0
b000099108,http://www.google.com/base/feeds/snippets/13763824093482212615,0.2021276595744681,0.2021276595744681,0.7307692307692307,0.39949127685462105,0.5984251968503937,0.5984251968503937,0.8,0.7503085784948503,0.07692307692307687,0.07692307692307687,0.3333333333333333,0.1740776559556978,0.002136178141539305,0
b000099108,http://www.google.com/base/feeds/snippets/17208358695006589829,0.202247191011236,0.202247191011236,0.6923076923076923,0.3922322702763681,0.6088560885608856,0.6088560885608856,0.8684210526315791,0.7632021588685849,0.07692307692307687,0.07692307692307687,0.3333333333333333,0.1740776559556978,0.993979933110368,0
b000099108,http://www.google.com/base/feeds/snippets/17303660494208392527,0.26865671641791045,0.26865671641791045,0.6923076923076923,0.4595786290693487,0.015789473684210575,0.015789473684210575,1.0,0.1256561724875087,0.07692307692307687,0.07692307692307687,0.3333333333333333,0.1740776559556978,0.5719204284621271,0
b00009nfc1,http://www.google.com/base/feeds/snippets/4441393199380874556,0.7,0.7,0.84,0.8236877675803729,0.5062893081761006,0.5062893081761006,0.71875,0.673646064048357,0.125,0.125,0.3333333333333333,0.2357022603955159,1.0,1
b00009v7hf,http://www.google.com/base/feeds/snippets/18373045261595979693,0.5769230769230769,0.5769230769230769,0.8823529411764706,0.7426106572325057,0.3166226912928761,0.3166226912928761,0.975609756097561,0.5580007309814364,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.4082482904638631,0.0,1
b0000vyk1o,http://www.google.com/base/feeds/snippets/17409160117322953940,0.6153846153846154,0.6153846153846154,1.0,0.7844645405527362,0.18341708542713564,0.18341708542713564,0.9733333333333334,0.4235889628255314,0.10344827586206896,0.10344827586206896,1.0,0.3216337604513384,0.12495309568480302,1
b0000ycfdq,http://www.google.com/base/feeds/snippets/4188176128903497851,0.36,0.36,1.0,0.6,0.012345679012345734,0.012345679012345734,1.0,0.11111111111111116,0.15000000000000002,0.15000000000000002,1.0,0.3872983346207417,0.6453226613306654,1
b00019jgwi,http://www.google.com/base/feeds/snippets/407742822135371560,0.4897959183673469,0.4897959183673469,0.8571428571428571,0.6761234037828132,0.30190930787589504,0.30190930787589504,1.0,0.549462744756999,0.06666666666666665,0.06666666666666665,0.3333333333333333,0.16012815380508716,0.6059718378149053,1
b0001an1n2,http://www.google.com/base/feeds/snippets/14758105640999079833,0.5344827586206896,0.5344827586206896,0.7209302325581395,0.6970253131405961,0.3969465648854962,0.3969465648854962,0.8455284552845529,0.6015581939412975,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.2581988897471611,0.5777537016973637,1
b0001db6i6,http://www.google.com/base/feeds/snippets/12904825904608701558,0.6470588235294118,0.6470588235294118,1.0,0.8043996665398437,0.4767676767676767,0.4767676767676767,0.9477911646586346,0.6812222278924603,0.25,0.25,0.6666666666666666,0.4364357804719847,0.615102517086181,1
b0001gu7di,http://www.google.com/base/feeds/snippets/1035187390817409083,1.0,1.0,1.0,1.0,0.5052410901467506,0.5052410901467506,0.9601593625498008,0.7039174664100436,0.08333333333333337,0.08333333333333337,0.3333333333333333,0.18257418583505536,0.8727181795448862,1
b0001wn0m2,http://www.google.com/base/feeds/snippets/17784299186975876292,0.8333333333333334,0.8333333333333334,1.0,0.9128709291752768,0.2752941176470588,0.2752941176470588,0.951219512195122,0.5153784968856371,0.0,0.0,0.0,0.0,0.9249981249531238,1
b0001wn0m2,http://www.google.com/base/feeds/snippets/2691848002513611613,0.39743589743589736,0.39743589743589736,0.8611111111111112,0.6047125938466746,0.2901307966706301,0.2901307966706301,0.9878542510121456,0.5363142548994103,0.0,0.0,0.0,0.0,0.9998999974999374,1
b0001wn1a8,http://www.google.com/base/feeds/snippets/8324654787720267662,0.4625,0.4625,0.925,0.6666937223947136,0.3176620076238882,0.3176620076238882,0.992063492063492,0.5620887717090307,0.0,0.0,0.0,0.0,0.997919958399168,1
b00022pti4,http://www.google.com/base/feeds/snippets/16729750960777382226,0.6212121212121212,0.6212121212121212,0.7884615384615384,0.7666565318069348,0.01018237082066864,0.01018237082066864,0.9852941176470588,0.10017062953220113,0.0,0.0,0.0,0.0,0.4999833327777593,1
b00022pti4,http://www.google.com/base/feeds/snippets/7739419455751524618,0.6363636363636364,0.6363636363636364,1.0,0.7977240352174657,0.0004559963520291976,0.0004559963520291976,1.0,0.02135407108794907,0.0,0.0,0.0,0.0,1.0,1
b0002735fi,http://www.google.com/base/feeds/snippets/18409154395025279191,0.5111111111111111,0.5111111111111111,0.7931034482758621,0.6839061884675605,0.5111111111111111,0.5111111111111111,0.7931034482758621,0.6839061884675605,1.0,1.0,1.0,1.0,0.7825752508361205,1
b0002c3vqq,http://www.google.com/base/feeds/snippets/18371416588940021581,0.5833333333333334,0.5833333333333334,0.8484848484848485,0.7433046224826585,0.14090909090909087,0.14090909090909087,0.96875,0.37030932398980987,0.11111111111111116,0.11111111111111116,0.5,0.25,1.0,1
b0002h6x34,http://www.google.com/base/feeds/snippets/4823291609006887387,1.0,1.0,1.0,1.0,0.6198979591836735,0.6198979591836735,0.9759036144578314,0.7838138761985405,0.15000000000000002,0.15000000000000002,1.0,0.3872983346207417,0.5968656218739581,1
b0002nt5ho,http://www.google.com/base/feeds/snippets/5527718669808727624,0.7547169811320755,0.7547169811320755,1.0,0.8687444855261388,0.4568965517241379,0.4568965517241379,0.848,0.6496224978180494,0.0,0.0,0.0,0.0,0.9363607436701668,1
b0002tpg1w,http://www.google.com/base/feeds/snippets/11509991321510752800,0.3222222222222222,0.3222222222222222,0.6744186046511628,0.5072907856924567,0.290161892901619,0.290161892901619,0.9433198380566802,0.5277994615079378,0.0,0.0,0.0,0.0,0.0,0
b0006g2zce,http://www.google.com/base/feeds/snippets/16821958940203637711,0.6447368421052632,0.6447368421052632,0.7903225806451613,0.7840250892042882,0.3125,0.3125,0.7142857142857143,0.5050762722761054,0.05000000000000005,0.05000000000000005,0.3333333333333333,0.13608276348795434,0.5459317316411131,1
b0006i7glw,http://www.google.com/base/feeds/snippets/12991839860010855049,0.20408163265306128,0.20408163265306128,0.625,0.3812464258315117,0.6630824372759857,0.6630824372759857,0.8525345622119815,0.7990857478556216,0.09375,0.09375,1.0,0.3061862178478973,0.17903580716143228,0
b0006i7glw,http://www.google.com/base/feeds/snippets/13936651598678930053,0.3421052631578947,0.3421052631578947,0.8125,0.5493502655735357,0.6654804270462633,0.6654804270462633,0.8617511520737328,0.8012626127884303,0.09375,0.09375,1.0,0.3061862178478973,0.5999199839967994,0
b0006i7glw,http://www.google.com/base/feeds/snippets/16445577344159065644,0.5416666666666666,0.5416666666666666,0.8125,0.7092081432669752,0.5,0.5,0.7142857142857143,0.6681531047810609,0.09375,0.09375,1.0,0.3061862178478973,0.9599919983996801,1
b0006i7glw,http://www.google.com/base/feeds/snippets/3626343668255224722,0.2352941176470589,0.2352941176470589,0.75,0.4375949744936837,0.4980694980694981,0.4980694980694981,0.7543859649122807,0.6696714562572708,0.09375,0.09375,1.0,0.3061862178478973,0.3424207137475169,0
b0006i7glw,http://www.google.com/base/feeds/snippets/5363746742944501557,0.16326530612244894,0.16326530612244894,0.5,0.3123475237772122,0.6145833333333334,0.6145833333333334,0.8156682027649771,0.7629877390080503,0.3055555555555556,0.3055555555555556,0.7333333333333333,0.5020790110464023,0.5799159831966393,0
b0006i7glw,http://www.google.com/base/feeds/snippets/8599355760645254344,0.1208791208791209,0.1208791208791209,0.6875,0.2965401263094556,0.5675675675675675,0.5675675675675675,0.7741935483870968,0.7256562467013212,0.09375,0.09375,1.0,0.3061862178478973,0.9991998399679936,0
b00079pmwa,http://www.google.com/base/feeds/snippets/18400846626733696167,0.7291666666666666,0.7291666666666666,1.0,0.8539125638299666,0.26492146596858634,0.26492146596858634,1.0,0.5147052224026742,0.09999999999999998,0.09999999999999998,0.3333333333333333,0.2041241452319316,0.5109974424552429,1
b0007iqg2q,http://www.google.com/base/feeds/snippets/18383108968754488314,0.46875,0.46875,0.8333333333333334,0.6565321642986127,1.0,1.0,1.0,1.0,0.3888888888888888,0.3888888888888888,0.7,0.5715476066494082,0.5154798761609908,1
b0007lw230,http://www.google.com/base/feeds/snippets/10595032077010116055,0.3636363636363637,0.3636363636363637,0.75,0.5570860145311556,0.09143686502177073,0.09143686502177073,0.9921259842519684,0.3013017918978141,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.2581988897471611,0.9995999599959996,1
b0007lw23a,http://www.google.com/base/feeds/snippets/11630432614273539055,0.6,0.6,1.0,0.7745966692414834,0.0005834305717619115,0.0005834305717619115,1.0,0.02415430751981851,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.2581988897471611,0.9876234529316164,1
b0007lw23a,http://www.google.com/base/feeds/snippets/3045238811380824044,0.4,0.4,0.8,0.5962847939999439,0.049202644885258606,0.049202644885258606,1.0,0.2218166920798763,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.2581988897471611,1.0,1
b0007lw23a,http://www.google.com/base/feeds/snippets/9643223122893875320,0.84,0.84,1.0,0.916515138991168,0.019642162582652608,0.019642162582652608,1.0,0.1401504997588402,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.2581988897471611,0.9876234529316164,1
b0007r7e7i,http://www.google.com/base/feeds/snippets/18118065911754783035,0.3200000000000001,0.3200000000000001,0.6666666666666666,0.5039526306789696,0.4378818737270875,0.4378818737270875,0.8531746031746031,0.6356386009508941,0.08333333333333337,0.08333333333333337,0.3333333333333333,0.18257418583505536,0.8499924996249812,1
b0007sxglk,http://www.google.com/base/feeds/snippets/18405058220481329541,0.5357142857142857,0.5357142857142857,1.0,0.7319250547113999,0.6770428015564203,0.6770428015564203,0.93048128342246,0.8145796042259679,0.125,0.125,0.3333333333333333,0.2357022603955159,1.0,1
b00081i6ji,http://www.google.com/base/feeds/snippets/18411096849519146392,0.4177215189873418,0.4177215189873418,0.8461538461538461,0.6184722330516126,0.008849557522123908,0.008849557522123908,0.9583333333333334,0.09210912183867416,0.2941176470588236,0.2941176470588236,1.0,0.5423261445466404,0.8229461217554493,1
b00097alks,http://www.google.com/base/feeds/snippets/4522979894661726264,0.435483870967742,0.435483870967742,1.0,0.6599120175960899,0.17439446366782008,0.17439446366782008,1.0,0.4176056317482082,0.09999999999999998,0.09999999999999998,0.3333333333333333,0.2041241452319316,0.7683397683397684,1
b0009dxjuq,http://www.google.com/base/feeds/snippets/16790631679419428442,0.5892857142857143,0.5892857142857143,0.8918918918918919,0.7523352417694628,0.23769633507853405,0.23769633507853405,1.0,0.4875411111675958,0.09999999999999998,0.09999999999999998,0.6666666666666666,0.2649064714130087,0.6846846846846847,1
b0009jlux8,http://www.google.com/base/feeds/snippets/4923451909983851979,0.9705882352941176,0.9705882352941176,1.0,0.9851843661437779,0.6467065868263473,0.6467065868263473,0.8640000000000001,0.7887204828074391,0.058823529411764726,0.058823529411764726,0.3333333333333333,0.14907119849998596,0.39862837548221175,1
b0009stm6g,http://www.google.com/base/feeds/snippets/7117788517647646539,0.4772727272727273,0.4772727272727273,0.9545454545454546,0.6827688932004728,0.03703703703703698,0.03703703703703698,0.3333333333333333,0.1154700538379252,0.1578947368421053,0.1578947368421053,1.0,0.3973597071195132,0.990990990990991,1
b0009yn1ks,http://www.google.com/base/feeds/snippets/10202903815808902868,0.5645161290322581,0.5645161290322581,0.8333333333333334,0.7282190812544191,0.21074380165289253,0.21074380165289253,0.9272727272727272,0.4457592384923712,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.5353033790313108,0.8260330578512396,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/11404109022171531561,0.4461538461538461,0.4461538461538461,0.6904761904761905,0.6205427141408237,0.012605042016806678,0.012605042016806678,1.0,0.112272178284768,0.2,0.2,0.6666666666666666,0.3849001794597505,0.4649918585717608,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/11536164712390669476,0.3461538461538461,0.3461538461538461,0.6428571428571429,0.5248906591678238,0.7364620938628159,0.7364620938628159,0.8571428571428571,0.8482786803738024,0.2,0.2,0.6666666666666666,0.3849001794597505,0.8989494747373687,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/12901017627274027788,0.4,0.4,0.9047619047619048,0.6146646756784948,0.58984375,0.58984375,0.8934911242603549,0.7529135558182832,0.2,0.2,0.6666666666666666,0.3849001794597505,0.038514151397799734,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/13635462580810024712,0.30693069306930704,0.30693069306930704,0.7380952380952381,0.5042150376900755,0.4555984555984556,0.4555984555984556,0.8489208633093526,0.6487630825432529,0.2,0.2,0.6666666666666666,0.3849001794597505,0.9444722361180592,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/13758530883098400588,0.3666666666666667,0.3666666666666667,0.7857142857142857,0.5657789498610037,0.7757352941176471,0.7757352941176471,0.8865546218487395,0.8737977751619044,0.2,0.2,0.6666666666666666,0.3849001794597505,0.21540948275862068,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/13776469109811872414,0.4507042253521128,0.4507042253521128,0.7619047619047619,0.6322086237548796,0.7463768115942029,0.7463768115942029,0.8655462184873951,0.8548380179423971,0.2,0.2,0.6666666666666666,0.3849001794597505,0.4998749687421855,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/15315822485835000773,0.375,0.375,0.6,0.5477225575051661,0.6793103448275862,0.6793103448275862,0.8277310924369747,0.8092413652236844,0.2,0.2,0.6666666666666666,0.3849001794597505,1.0,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/16882410086247975522,0.3269230769230769,0.3269230769230769,0.6296296296296297,0.5048267902790239,0.5082644628099173,0.5082644628099173,0.968503937007874,0.7074809860317847,0.2,0.2,0.6666666666666666,0.3849001794597505,0.11789337107808445,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/17555720475076621347,0.4545454545454546,0.4545454545454546,0.7142857142857143,0.629940788348712,0.012605042016806678,0.012605042016806678,1.0,0.112272178284768,0.2,0.2,0.6666666666666666,0.3849001794597505,0.4649918585717608,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/18169579040109794438,0.5223880597014925,0.5223880597014925,0.8333333333333334,0.6972166887783964,0.5853658536585366,0.5853658536585366,0.9473684210526316,0.7570982103615651,0.2,0.2,0.6666666666666666,0.3849001794597505,0.4222111055527764,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/18369825056478487049,0.4912280701754386,0.4912280701754386,0.6666666666666666,0.6588691274690164,0.7292418772563177,0.7292418772563177,0.8487394957983193,0.8434403420433143,0.25,0.25,0.4444444444444444,0.4020151261036848,0.4998749687421855,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/7139809591155621860,0.3711340206185567,0.3711340206185567,0.8571428571428571,0.5823139032743635,0.7027972027972028,0.7027972027972028,0.8445378151260504,0.8256726619794952,0.2,0.2,0.6666666666666666,0.3849001794597505,0.33344453711426186,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/9328281920275284345,0.320754716981132,0.320754716981132,0.6071428571428571,0.4957300669918336,0.2458333333333333,0.2458333333333333,0.9672131147540984,0.489664495714577,0.2,0.2,0.6666666666666666,0.3849001794597505,0.49524762381190596,0
b0009yn1ks,http://www.google.com/base/feeds/snippets/949436197920820923,0.28,0.28,0.6363636363636364,0.4605661864718382,0.7311827956989247,0.7311827956989247,0.8571428571428571,0.8448092233792819,0.2,0.2,0.6666666666666666,0.3849001794597505,0.8954477238619309,0
b000a2zlam,http://www.google.com/base/feeds/snippets/1904648546294590301,0.7,0.7,0.8536585365853658,0.8240428163590194,0.17166212534059944,0.17166212534059944,1.0,0.4143212827511996,0.09090909090909094,0.09090909090909094,0.3333333333333333,0.19245008972987526,0.8003161264505803,1
b000afkxso,http://www.google.com/base/feeds/snippets/1611810981921795487,0.35185185185185186,0.35185185185185186,0.8636363636363636,0.5672273623252055,0.3085365853658537,0.3085365853658537,1.0,0.5554606965086312,0.125,0.125,0.3333333333333333,0.2357022603955159,0.7082499999999999,1
b000aoz7fo,http://www.google.com/base/feeds/snippets/18353566070605982375,0.7826086956521741,0.7826086956521741,0.9473684210526316,0.8804087784801333,0.14925373134328354,0.14925373134328354,0.9615384615384616,0.379967293822961,0.08571428571428574,0.08571428571428574,1.0,0.2927700218845599,0.8565509358479784,1
b000b5rweg,http://www.google.com/base/feeds/snippets/18360660165216793779,0.8918918918918919,0.8918918918918919,1.0,0.9444002816030352,0.002457002457002422,0.002457002457002422,1.0,0.049568159709661,0.05555555555555558,0.05555555555555558,0.3333333333333333,0.14433756729740646,0.552315644670474,1
b000b63xha,http://www.google.com/base/feeds/snippets/14798220155665223365,0.490566037735849,0.490566037735849,0.8965517241379308,0.6827934508705573,0.1801604668125456,0.1801604668125456,0.988,0.4223610882750552,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2886751345948129,0.8330550918196995,1
b000b6kh38,http://www.google.com/base/feeds/snippets/18277398973089665313,0.2857142857142857,0.2857142857142857,1.0,0.5345224838248488,0.2316279069767441,0.2316279069767441,0.996,0.4805374086554746,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2886751345948129,0.7674418604651163,1
b000b6kxfa,http://www.google.com/base/feeds/snippets/8894150903607310427,0.4044943820224719,0.4044943820224719,0.9230769230769232,0.6216142641389736,0.13833992094861658,0.13833992094861658,0.8974358974358975,0.3551698299029902,0.05000000000000005,0.05000000000000005,0.3333333333333333,0.13608276348795434,0.6921893035782994,1
b000b85aag,http://www.google.com/base/feeds/snippets/2233807276870300519,0.75,0.75,0.8571428571428571,0.8571428571428571,0.03861892583120208,0.03861892583120208,0.9869281045751634,0.19527828592459096,0.0,0.0,0.0,0.0,0.8464024624855714,1
b000bckmaa,http://www.google.com/base/feeds/snippets/13796906802854864998,0.5454545454545454,0.5454545454545454,1.0,0.7385489458759964,0.8111111111111111,0.8111111111111111,0.9240506329113924,0.8961272244559313,0.058823529411764726,0.058823529411764726,0.3333333333333333,0.14907119849998596,1.0,1
b000bljed2,http://www.google.com/base/feeds/snippets/13747478666009449997,0.8048780487804879,0.8048780487804879,1.0,0.8971499589146108,0.3174224343675418,0.3174224343675418,0.8159509202453987,0.5281813206050433,0.125,0.125,0.3333333333333333,0.2357022603955159,0.6425816405245564,1
b000bnjmnc,http://www.google.com/base/feeds/snippets/2723560865541859631,0.4782608695652174,0.4782608695652174,0.9166666666666666,0.6770032003863299,0.1765151515151515,0.1765151515151515,0.9282868525896414,0.4075806599403848,0.125,0.125,0.6666666666666666,0.2981423969999719,0.8278278278278278,1
