id_l,id_r,name_ham,name_go,name_js,name_tv,name_oc,name_cs,name_mE,description_js,description_tv,description_oc,description_cs,price_div,label
601,1005,0.06578947368421051,0.5545454545454545,0.46341463414634143,0.46341463414634143,0.8636363636363636,0.6571287406727709,0.01058884297520657,0.009584664536741228,0.009584664536741228,1.0,0.09790129997472563,0.0,1
572,200,0.046875,0.5411764705882354,0.4375,0.4375,0.6862745098039216,0.6126225367622542,0.007881584006151465,0.6227272727272727,0.6227272727272727,0.8616352201257862,0.7721281922314125,1.0,0
611,604,0.1578947368421053,0.7892857142857144,0.6097560975609756,0.6097560975609756,0.8928571428571429,0.7664241743562074,0.011080332409972304,0.1171875,0.1171875,1.0,0.3423265984407289,0.0,1
287,372,0.12195121951219512,0.77,0.5882352941176471,0.5882352941176471,0.75,0.7407971974871922,0.010937500000000044,0.04938271604938271,0.04938271604938271,1.0,0.2222222222222222,0.656896551724138,1
289,986,0.02777777777777779,0.5230769230769231,0.45882352941176463,0.45882352941176463,0.75,0.6373774391990981,0.00520833333333337,0.01382488479262678,0.01382488479262678,1.0,0.11757927025044312,0.0,0
144,757,0.040000000000000036,0.5055555555555555,0.43333333333333335,0.43333333333333335,0.7222222222222222,0.6128258770283411,0.007800000000000029,0.016216216216216273,0.016216216216216273,1.0,0.12734290799340264,0.0,0
1,943,0.1132075471698113,0.5476190476190477,0.3380281690140845,0.3380281690140845,0.5714285714285714,0.5086846840791569,0.007831968672125322,0.01449275362318836,0.01449275362318836,1.0,0.12038585308576921,0.2506015037593985,0
1008,14,0.0,0.515625,0.4035087719298245,0.4035087719298245,0.71875,0.5868569175418031,0.0078125,0.11290322580645162,0.11290322580645162,0.7777777777777778,0.30123203803835463,0.12387596899224806,0
432,65,0.08108108108108103,0.5153846153846154,0.3695652173913043,0.3695652173913043,0.6538461538461539,0.5481019981862868,0.010956902848794692,0.4,0.4,0.8571428571428571,0.6060915267313265,1.0,0
724,147,0.17307692307692313,0.5913043478260869,0.4423076923076923,0.4423076923076923,1.0,0.6650621717611762,0.008136094674556227,0.7131782945736435,0.7131782945736435,0.9787234042553191,0.8420192882723951,0.0,1
310,392,0.09999999999999998,0.6235294117647059,0.5409836065573771,0.5409836065573771,0.9705882352941176,0.7306322805705786,0.007361111111111152,0.6593406593406593,0.6593406593406593,0.8,0.7947194142390264,0.0,1
506,598,0.30952380952380953,0.6388888888888888,0.7333333333333333,0.7333333333333333,0.9166666666666666,0.8486684247915055,0.011054421768707523,0.130281690140845,0.130281690140845,0.8809523809523809,0.34180229720877753,0.0,1
1009,1027,0.046875,0.5448979591836735,0.527027027027027,0.527027027027027,0.7959183673469388,0.6964285714285714,0.008746355685131157,0.024193548387096753,0.024193548387096753,1.0,0.15554275420956376,0.0,0
510,652,0.2142857142857143,0.8200000000000002,0.8333333333333334,0.8333333333333334,1.0,0.9128709291752769,0.0113378684807256,0.22033898305084743,0.22033898305084743,0.975,0.46481301225722627,0.0,1
1009,49,0.04081632653061229,0.5515151515151515,0.3666666666666667,0.3666666666666667,0.6666666666666666,0.5471012044321932,0.00791336942940446,0.09523809523809523,0.09523809523809523,0.8571428571428571,0.2880092164423915,0.0,0
950,898,0.20588235294117652,0.6529411764705882,0.8378378378378378,0.8378378378378378,0.9117647058823529,0.9117647058823529,0.01384083044982698,0.009868421052631526,0.009868421052631526,1.0,0.09933992677987824,0.0,1
0,949,0.023255813953488413,0.52,0.3076923076923077,0.3076923076923077,0.64,0.487995425064335,0.014399999999999968,0.020725388601036232,0.020725388601036232,1.0,0.14396315014973893,0.0,0
63,23,0.1428571428571429,0.5769230769230769,0.38888888888888884,0.38888888888888884,0.8076923076923077,0.588348405414552,0.017011834319526575,0.4201680672268908,0.4201680672268908,0.9803921568627451,0.6445311516523586,0.0,1
1008,375,0.4375,0.7891304347826086,0.6206896551724138,0.6206896551724138,0.782608695652174,0.7661308776828738,0.00911458333333337,0.10833333333333339,0.10833333333333339,1.0,0.3291402943021917,1.0,0
433,950,0.15555555555555556,0.7923076923076924,0.5555555555555556,0.5555555555555556,0.7692307692307693,0.7161148740394329,0.011834319526627168,0.046511627906976716,0.046511627906976716,1.0,0.21566554640687685,0.749375,0
3,629,0.01851851851851849,0.459375,0.3870967741935484,0.3870967741935484,0.75,0.5773502691896257,0.01318359375,0.16393442622950816,0.16393442622950816,0.8823529411764706,0.3845521826784506,0.0,0
275,852,0.11864406779661019,0.521875,0.467741935483871,0.467741935483871,0.90625,0.6674165979762845,0.007038207411663278,0.37873754152823924,0.37873754152823924,0.9193548387096774,0.6001330082038064,0.0,1
289,998,0.02777777777777779,0.426470588235294,0.3417721518987342,0.3417721518987342,0.7941176470588235,0.5457051563317492,0.005015432098765427,0.01382488479262678,0.01382488479262678,1.0,0.11757927025044312,0.0,0
577,691,0.0357142857142857,0.48947368421052634,0.38235294117647056,0.38235294117647056,0.6842105263157895,0.5636214801906779,0.0054209183673469274,0.008498583569405138,0.008498583569405138,1.0,0.09218776257945027,0.0,0
1047,1059,0.20967741935483875,0.7357142857142857,0.7352941176470589,0.7352941176470589,0.8928571428571429,0.8485552916276634,0.007674297606659719,0.009063444108761365,0.009063444108761365,1.0,0.09520212239630654,0.0,1
866,660,0.09259259259259256,0.6186046511627906,0.515625,0.515625,0.7674418604651163,0.6848300870011593,0.00788751714677638,0.007952286282306154,0.007952286282306154,1.0,0.089175592413542,0.0,0
1010,217,0.07042253521126762,0.5069767441860465,0.3902439024390244,0.3902439024390244,0.7441860465116279,0.5791440197488656,0.009464575446187173,0.46376811594202905,0.46376811594202905,0.8495575221238938,0.6551718220753594,0.0,0
697,756,0.1428571428571429,0.5103448275862067,0.32499999999999996,0.32499999999999996,0.896551724137931,0.5502106423976304,0.0043852251644459495,0.008450704225352101,0.008450704225352101,1.0,0.0919277119553843,0.0,1
864,629,0.08955223880597019,0.5314814814814814,0.5125,0.5125,0.7592592592592593,0.6816313796735491,0.006905769659166894,0.17919075144508667,0.17919075144508667,0.9117647058823529,0.4077535723676087,1.0,0
3,628,0.02857142857142858,0.528125,0.42553191489361697,0.42553191489361697,0.625,0.5976143046671968,0.01318359375,0.16393442622950816,0.16393442622950816,0.8823529411764706,0.3845521826784506,0.0,0
577,429,0.0892857142857143,0.58,0.4415584415584415,0.4415584415584415,0.6181818181818182,0.6126374746329801,0.007174744897959218,0.08732394366197183,0.08732394366197183,0.9393939393939394,0.2872217812391056,0.0,0
475,619,0.17021276595744683,0.9148936170212766,0.7735849056603774,0.7735849056603774,0.8723404255319149,0.8723404255319149,0.010411951109099093,0.011111111111111072,0.011111111111111072,1.0,0.10540925533894596,0.0,1
589,644,0.21568627450980393,0.7020000000000001,0.6833333333333333,0.6833333333333333,0.82,0.811920985240873,0.009199999999999986,0.015075376884422065,0.015075376884422065,1.0,0.12278182636050872,0.0,1
1072,882,0.3157894736842105,0.7884615384615385,0.6842105263157895,0.6842105263157895,1.0,0.827170191868511,0.011426592797783908,0.02083333333333337,0.02083333333333337,1.0,0.14433756729740643,0.9089253187613844,1
234,476,0.14492753623188404,0.6121951219512194,0.4285714285714286,0.4285714285714286,0.8048780487804879,0.6204366813009299,0.006196177273682046,0.012711864406779627,0.012711864406779627,1.0,0.11274690420042432,0.06249140571285705,0
2,822,0.07692307692307687,0.5136363636363637,0.4117647058823529,0.4117647058823529,0.6363636363636364,0.5853694070049635,0.017561983471074405,0.20454545454545459,0.20454545454545459,0.9473684210526315,0.4427270711489536,0.12251531441430179,0
335,558,0.14,0.5648648648648649,0.47457627118644075,0.47457627118644075,0.7567567567567568,0.6509867769653879,0.008399999999999963,0.4486873508353222,0.4486873508353222,0.9641025641025641,0.6632724148047888,0.0,1
1046,294,0.07462686567164178,0.7830508474576272,0.726027397260274,0.726027397260274,0.8983050847457628,0.8429706665416259,0.006905769659166894,0.15408805031446537,0.15408805031446537,1.0,0.39254050786443107,0.7249484536082473,1
1,148,0.05660377358490565,0.6192307692307693,0.47887323943661975,0.47887323943661975,0.6538461538461539,0.6476484200955405,0.008365966536133862,0.43925233644859807,0.43925233644859807,0.9306930693069307,0.6501027362691196,1.0,0
11,35,0.21818181818181814,0.6249999999999999,0.5,0.5,0.90625,0.6912603772030544,0.008264462809917328,0.25984251968503935,0.25984251968503935,0.9428571428571428,0.49891310437217995,0.0,1
0,103,0.020408163265306145,0.412,0.39622641509433965,0.39622641509433965,0.84,0.6,0.018399999999999972,0.14572864321608037,0.14572864321608037,0.8285714285714286,0.35284609973219916,0.0,0
294,847,0.19444444444444442,0.6357142857142856,0.7777777777777778,0.7777777777777778,1.0,0.8819171036881969,0.01388888888888884,0.014018691588784993,0.014018691588784993,1.0,0.11840055569457875,0.0,1
603,510,0.25,0.7057142857142857,0.5106382978723404,0.5106382978723404,0.6857142857142857,0.6761234037828132,0.01041666666666663,0.022222222222222254,0.022222222222222254,1.0,0.14907119849998596,1.0,1
730,763,0.04225352112676062,0.06153846153846111,0.18309859154929575,0.18309859154929575,1.0,0.42790021213981166,0.004562586788335654,0.008797653958944274,0.008797653958944274,1.0,0.09379580992210834,0.0,1
640,693,0.18181818181818177,0.6638888888888889,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.8040302522073697,0.009297520661157077,0.016042780748663055,0.016042780748663055,1.0,0.1266600992762248,0.0,1
864,628,0.07462686567164178,0.43142857142857144,0.36,0.36,0.7714285714285715,0.5575609387559707,0.006794386277567344,0.17919075144508667,0.17919075144508667,0.9117647058823529,0.4077535723676087,1.0,0
864,942,0.07462686567164178,0.5296296296296297,0.40697674418604657,0.40697674418604657,0.6481481481481481,0.5818804460627859,0.006348852751169476,0.01764705882352946,0.01764705882352946,1.0,0.13284223283101426,1.0,0
147,139,0.1348314606741573,0.47027027027027024,0.4157303370786517,0.4157303370786517,1.0,0.6447715386698235,0.005112990783991966,0.23728813559322037,0.23728813559322037,1.0,0.48712230044745475,0.0,1
288,962,0.04347826086956519,0.49756097560975604,0.27941176470588236,0.27941176470588236,0.46341463414634143,0.4375047341055788,0.00732514177693766,0.5940959409594095,0.5940959409594095,0.8385416666666666,0.7500144674530544,1.0,0
423,737,0.11842105263157898,0.5878787878787878,0.4342105263157895,0.4342105263157895,1.0,0.6589465276604691,0.015151515151515138,0.020547945205479423,0.020547945205479423,1.0,0.14334554477024897,1.0,1
866,560,0.07407407407407407,0.4947368421052632,0.4375,0.4375,0.7368421052631579,0.6181150999636871,0.00788751714677638,0.27504911591355596,0.27504911591355596,0.958904109589041,0.5166157178073638,0.0,0
77,107,0.16666666666666663,0.6298245614035087,0.6329113924050633,0.6329113924050633,0.8771929824561403,0.7804881763180784,0.008618036318867373,0.020547945205479423,0.020547945205479423,1.0,0.14334554477024897,0.0,1
739,1006,0.1428571428571429,0.7981132075471699,0.6811594202898551,0.6811594202898551,0.8867924528301887,0.813372806253492,0.007684555303602902,0.010869565217391353,0.010869565217391353,1.0,0.10425720702853736,0.0,1
864,780,0.10447761194029848,0.5631578947368421,0.3932584269662922,0.3932584269662922,0.6140350877192983,0.5663608373310429,0.006237469369570037,0.01764705882352946,0.01764705882352946,1.0,0.13284223283101426,0.9841534612176813,0
577,974,0.125,0.7421052631578947,0.4920634920634921,0.4920634920634921,0.8157894736842105,0.6720102263811929,0.007493622448979553,0.16713881019830024,0.16713881019830024,1.0,0.40882613688253877,0.0,0
376,334,0.02631578947368418,0.5967741935483871,0.46808510638297873,0.46808510638297873,0.7096774193548387,0.6409882014228715,0.010041551246537384,0.1351351351351351,0.1351351351351351,1.0,0.3676073110469038,0.3337974683544304,1
16,1060,0.07594936708860756,0.5426666666666667,0.5247524752475248,0.5247524752475248,0.7066666666666667,0.6885439906093288,0.006311111111111156,0.011111111111111072,0.011111111111111072,1.0,0.10540925533894596,0.9951910232433877,0
916,995,0.2592592592592593,0.7960784313725492,0.9444444444444444,0.9444444444444444,1.0,0.97182531580755,0.009803921568627416,0.008333333333333304,0.008333333333333304,1.0,0.09128709291752768,0.9812606473594548,1
720,336,0.0273972602739726,0.5740740740740741,0.49411764705882355,0.49411764705882355,0.7777777777777778,0.6689458755944951,0.005911052730343425,0.010676156583629859,0.010676156583629859,1.0,0.1033254885477436,0.0,0
752,584,0.07272727272727275,0.5794871794871795,0.5161290322580645,0.5161290322580645,0.8205128205128205,0.6909336273400487,0.007933884297520621,0.4429065743944637,0.4429065743944637,0.8421052631578947,0.6377716918175448,1.0,0
694,755,0.03260869565217395,0.3655172413793103,0.26041666666666674,0.26041666666666674,0.8620689655172413,0.48400193291397897,0.0033672022684310132,0.007425742574257432,0.007425742574257432,1.0,0.08617274844321388,0.0,1
14,44,0.26315789473684215,0.7307692307692307,0.6842105263157895,0.6842105263157895,1.0,0.827170191868511,0.012465373961218829,0.09599999999999997,0.09599999999999997,0.9230769230769231,0.2988812888320307,0.7377926421404682,1
1009,281,0.04081632653061229,0.50625,0.3728813559322034,0.3728813559322034,0.6875,0.5555838995037159,0.007080383173677651,0.024193548387096753,0.024193548387096753,1.0,0.15554275420956376,0.0,0
864,1019,0.08955223880597019,0.5689655172413793,0.524390243902439,0.524390243902439,0.7413793103448276,0.6897902595438745,0.006794386277567344,0.01764705882352946,0.01764705882352946,1.0,0.13284223283101426,0.9605991533702377,0
289,1058,0.04166666666666663,0.5228571428571429,0.30487804878048785,0.30487804878048785,0.7142857142857143,0.4980119205559974,0.006172839506172867,0.01382488479262678,0.01382488479262678,1.0,0.11757927025044312,0.0,0
909,987,0.19672131147540983,0.6811320754716982,0.6764705882352942,0.6764705882352942,0.8679245283018868,0.8090120295554061,0.008721965112139518,0.19363395225464197,0.19363395225464197,0.9733333333333334,0.43528789961995895,0.9899498746867168,1
892,930,0.10989010989010994,0.6313725490196077,0.43434343434343436,0.43434343434343436,0.8431372549019608,0.6311937230776101,0.009227220299884653,0.009202453987730008,0.009202453987730008,1.0,0.09592942190866194,0.0,1
720,342,0.023255813953488413,0.6876712328767125,0.5742574257425742,0.5742574257425742,0.7945205479452054,0.7320105459020947,0.005911052730343425,0.010676156583629859,0.010676156583629859,1.0,0.1033254885477436,0.0,0
1008,382,0.25,0.7209302325581395,0.5166666666666667,0.5166666666666667,0.7209302325581395,0.6823494524023584,0.00889756944444442,0.012499999999999956,0.012499999999999956,1.0,0.11180339887498947,1.0,0
0,361,0.025000000000000022,0.512,0.30000000000000004,0.30000000000000004,0.6,0.4743416490252569,0.01200000000000001,0.19897959183673475,0.19897959183673475,0.9285714285714286,0.4331729286144068,0.0,0
636,692,0.04347826086956519,0.6638888888888889,0.64,0.64,0.8888888888888888,0.7863570994927848,0.008979206049149369,0.015789473684210575,0.015789473684210575,1.0,0.1256561724875087,0.0,1
148,243,0.2647058823529411,0.6416666666666667,0.5064935064935064,0.5064935064935064,0.8125,0.6826365409636548,0.00911458333333337,0.22962962962962963,0.22962962962962963,0.9117647058823529,0.4627381113705624,0.6278894472361809,1
148,422,0.03508771929824561,0.5583333333333333,0.47887323943661975,0.47887323943661975,0.7083333333333334,0.6500112459665917,0.00868055555555558,0.03007518796992481,0.03007518796992481,0.8,0.15569978883230462,0.9950497524876243,0
2,33,0.17647058823529416,0.7636363636363637,0.5135135135135135,0.5135135135135135,0.8636363636363636,0.6947088029207741,0.01962809917355368,0.5282258064516129,0.5282258064516129,0.7528735632183908,0.6936170194468892,1.0,1
576,593,0.06666666666666665,0.5830188679245283,0.547945205479452,0.547945205479452,0.7547169811320755,0.7093269021319086,0.006805555555555509,0.4653846153846154,0.4653846153846154,0.9758064516129032,0.6778099909512344,0.0,0
720,512,0.06578947368421051,0.5424657534246575,0.4607843137254901,0.4607843137254901,0.6438356164383562,0.6310003959107393,0.005441921561268548,0.010676156583629859,0.010676156583629859,1.0,0.1033254885477436,0.0,0
576,1017,0.023255813953488413,0.32500000000000023,0.3181818181818181,0.3181818181818181,0.9333333333333333,0.5512494616707104,0.007916666666666683,0.011673151750972721,0.011673151750972721,1.0,0.10804236090984298,0.0,0
1,360,0.0757575757575758,0.6754716981132075,0.5454545454545454,0.5454545454545454,0.7924528301886793,0.7101324979646567,0.008899964400142402,0.01449275362318836,0.01449275362318836,1.0,0.12038585308576921,1.0,0
0,329,0.0,0.24799999999999983,0.24691358024691357,0.24691358024691357,0.8,0.4588314677411235,0.016000000000000014,0.2628865979381443,0.2628865979381443,0.9807692307692307,0.5090844711875471,0.0,0
400,449,0.1298701298701299,0.6114285714285712,0.4545454545454546,0.4545454545454546,1.0,0.674199862463242,0.006071850227694409,0.09913793103448276,0.09913793103448276,0.92,0.30331501776206204,0.0,1
430,306,0.08750000000000002,0.5928571428571427,0.45238095238095233,0.45238095238095233,0.9047619047619048,0.6555622813752365,0.005468750000000022,0.015228426395939132,0.015228426395939132,0.6,0.09607689228305227,0.0,1
33,195,0.125,0.7634146341463415,0.7450980392156863,0.7450980392156863,0.926829268292683,0.8565861529340606,0.012195121951219523,0.013392857142857095,0.013392857142857095,1.0,0.11572751247156887,0.8140427387701701,1
95,87,0.5348837209302326,0.7702702702702704,0.5686274509803921,0.5686274509803921,0.7837837837837838,0.7270477053176553,0.01108707409410492,0.053097345132743334,0.053097345132743334,1.0,0.23042861179277052,0.874375,1
0,87,0.05405405405405406,0.568,0.34782608695652173,0.34782608695652173,0.64,0.5260767593771433,0.014399999999999968,0.02577319587628868,0.02577319587628868,0.8333333333333334,0.14693177484605835,0.0,0
