id_l,id_r,name_ham,name_go,name_js,name_tv,name_oc,name_cs,name_mE,description_js,description_tv,description_oc,description_cs,price_div,label
752,584,0.07272727272727275,0.5794871794871795,0.5161290322580645,0.5161290322580645,0.8205128205128205,0.6909336273400487,0.007933884297520621,0.4429065743944637,0.4429065743944637,0.8421052631578947,0.6377716918175448,1.0,0
560,746,0.3023255813953488,0.7452380952380954,0.9767441860465116,0.9767441860465116,1.0,0.9883036912035246,0.011627906976744207,0.2614840989399294,0.2614840989399294,0.9736842105263158,0.5063744256968481,0.0,1
1011,1037,0.015151515151515138,0.4736842105263157,0.42465753424657526,0.42465753424657526,0.8157894736842105,0.6190103744689256,0.005280073461891632,0.32104121475054237,0.32104121475054237,0.9932885906040269,0.5653139016614843,0.46390882228788516,0
1017,972,0.016949152542372836,0.5292682926829269,0.3513513513513513,0.3513513513513513,0.6341463414634146,0.5286343915854591,0.006463659867854021,0.6196581196581197,0.6196581196581197,0.8529411764705882,0.7692551252936827,0.07150259067357513,0
289,341,0.2777777777777778,0.8416666666666668,0.7777777777777778,0.7777777777777778,0.875,0.875,0.006847993827160503,0.01382488479262678,0.01382488479262678,1.0,0.11757927025044312,0.0,1
684,822,0.1428571428571429,0.5807692307692307,0.4137931034482758,0.4137931034482758,0.9230769230769231,0.628970902033151,0.006855867346938771,0.12418300653594772,0.12418300653594772,1.0,0.35239609324728294,0.0,1
843,807,0.15492957746478875,0.7523076923076922,0.7662337662337663,0.7662337662337663,0.9076923076923077,0.8684926731375503,0.007692307692307665,0.07253886010362698,0.07253886010362698,1.0,0.26933039209050835,0.0,1
865,597,0.1325301204819277,0.5681159420289854,0.4476190476190476,0.4476190476190476,0.6811594202898551,0.6210610116277907,0.006721277042638141,0.43137254901960786,0.43137254901960786,0.9361702127659575,0.645039262462529,1.0,0
158,864,0.06521739130434778,0.558695652173913,0.3939393939393939,0.3939393939393939,0.5652173913043478,0.5652173913043478,0.007797731568998101,0.33457249070631967,0.33457249070631967,0.8256880733944955,0.5452042795338444,0.4269340974212034,0
896,931,0.2941176470588235,0.7666666666666667,0.7288135593220338,0.7288135593220338,0.8431372549019608,0.8431372549019608,0.00884275278738944,0.09090909090909094,0.09090909090909094,0.96875,0.297198933178356,0.0,1
267,344,0.2153846153846154,0.7642857142857145,0.8059701492537313,0.8059701492537313,0.9642857142857143,0.8950412845779244,0.008769132653061229,0.01132075471698113,0.01132075471698113,1.0,0.10639903531978634,0.8420930232558139,1
1013,0,0.2075471698113207,0.6490196078431373,0.35064935064935066,0.35064935064935066,0.5294117647058824,0.5193268074761537,0.007119971520113899,0.14739884393063585,0.14739884393063585,0.9444444444444444,0.37473670705079454,1.0,0
293,34,0.2592592592592593,0.6406249999999999,0.4576271186440678,0.4576271186440678,0.84375,0.649519052838329,0.008401920438957489,0.15492957746478875,0.15492957746478875,0.88,0.3732031290591872,0.0,0
1011,908,0.045454545454545414,0.40312499999999996,0.2727272727272727,0.2727272727272727,0.65625,0.4569538468837069,0.004706152433425204,0.20342612419700212,0.20342612419700212,0.9313725490196079,0.43857573872921374,1.0,0
438,566,0.08571428571428574,0.68,0.5384615384615384,0.5384615384615384,0.84,0.7099295739719539,0.006326530612244863,0.05513784461152882,0.05513784461152882,1.0,0.2348144897818889,0.0,0
725,289,0.11363636363636365,0.5595744680851062,0.4516129032258065,0.4516129032258065,0.8936170212765957,0.653068934249679,0.009732910819375329,0.020942408376963373,0.020942408376963373,0.6666666666666666,0.11878277418329974,0.9796655518394649,0
668,665,0.2063492063492064,0.753968253968254,0.7746478873239436,0.7746478873239436,0.873015873015873,0.873015873015873,0.007936507936507908,0.10204081632653061,0.10204081632653061,1.0,0.31943828249996997,0.0,1
436,733,0.27586206896551724,0.5843749999999999,0.40625,0.40625,0.8125,0.6035098490754186,0.007282996432818045,0.20975609756097557,0.20975609756097557,0.9148936170212766,0.44240649871925397,0.04454585950781371,0
1012,884,0.07317073170731703,0.51875,0.37735849056603776,0.37735849056603776,0.625,0.5521576303742327,0.00743604997025582,0.3982683982683983,0.3982683982683983,0.9019607843137255,0.6127616890664871,0.0,0
14,44,0.26315789473684215,0.7307692307692307,0.6842105263157895,0.6842105263157895,1.0,0.827170191868511,0.012465373961218829,0.09599999999999997,0.09599999999999997,0.9230769230769231,0.2988812888320307,0.7377926421404682,1
867,604,0.013513513513513487,0.3285714285714284,0.2592592592592593,0.2592592592592593,0.75,0.4613435139219342,0.004200146092038004,0.044117647058823484,0.044117647058823484,1.0,0.21004201260420152,0.0,0
1002,248,0.07999999999999996,0.6519230769230769,0.6282051282051282,0.6282051282051282,0.9423076923076923,0.784627953644927,0.009430473372781023,0.009803921568627416,0.009803921568627416,1.0,0.09901475429766748,0.0,1
289,1058,0.04166666666666663,0.5228571428571429,0.30487804878048785,0.30487804878048785,0.7142857142857143,0.4980119205559974,0.006172839506172867,0.01382488479262678,0.01382488479262678,1.0,0.11757927025044312,0.0,0
646,1019,0.09333333333333338,0.7862068965517243,0.6625,0.6625,0.9137931034482759,0.8035839261936376,0.006488888888888877,0.01038062283737029,0.01038062283737029,1.0,0.10188534162169871,0.0,1
0,883,0.0,0.3719999999999999,0.33333333333333326,0.33333333333333326,0.8,0.5393598899705937,0.016000000000000014,0.03589743589743588,0.03589743589743588,0.7777777777777778,0.16795700850802875,0.0,0
577,724,0.017857142857142905,0.5490566037735849,0.4155844155844156,0.4155844155844156,0.6037735849056604,0.5873784785714818,0.00605867346938771,0.008498583569405138,0.008498583569405138,1.0,0.09218776257945027,0.0,0
9,137,0.25,0.6456521739130434,0.5666666666666667,0.5666666666666667,0.7391304347826086,0.7235680511449364,0.009765625,0.12716763005780352,0.12716763005780352,0.88,0.337464595092843,0.0,0
485,530,0.11267605633802813,0.6241935483870968,0.75,0.75,0.9193548387096774,0.8591121014790615,0.007804370447450526,0.42592592592592593,0.42592592592592593,0.989247311827957,0.6506195712216274,0.0,1
158,204,0.15217391304347827,0.7125,0.6226415094339622,0.6226415094339622,0.825,0.7693164667982589,0.009215500945179533,0.01200000000000001,0.01200000000000001,1.0,0.10954451150103317,0.997134670487106,1
0,950,0.022222222222222254,0.504,0.2962962962962963,0.2962962962962963,0.64,0.4770278351999552,0.013600000000000056,0.02577319587628868,0.02577319587628868,0.8333333333333334,0.14693177484605835,0.0,0
442,996,0.08333333333333337,0.5576923076923077,0.4177215189873418,0.4177215189873418,0.6346153846153846,0.5907947710825322,0.008690828402366901,0.25559105431309903,0.25559105431309903,0.9876543209876543,0.5032342373975981,0.0,0
772,792,0.24,0.8673913043478262,0.7454545454545455,0.7454545454545455,0.8913043478260869,0.8549090976340066,0.010396975425330801,0.08510638297872342,0.08510638297872342,1.0,0.2917299829957891,0.0,1
1010,285,0.013157894736842146,0.6162790697674417,0.38372093023255816,0.38372093023255816,0.7674418604651163,0.5772619285465886,0.00919415900486753,0.4786324786324787,0.4786324786324787,0.9333333333333333,0.6801006345801643,0.0,0
505,339,0.26086956521739135,0.6977777777777777,0.5166666666666667,0.5166666666666667,0.6888888888888889,0.68135982250898,0.008506616257088817,0.013215859030836996,0.013215859030836996,1.0,0.11496024978590214,0.9348914858096828,1
1011,975,0.16666666666666663,0.646341463414634,0.44594594594594594,0.44594594594594594,0.8048780487804879,0.6343808196897538,0.005968778696051391,0.5107758620689655,0.5107758620689655,0.983402489626556,0.7118047943836815,0.8644131028207461,0
436,726,0.22413793103448276,0.6088235294117645,0.3939393939393939,0.3939393939393939,0.7647058823529411,0.5854905538443584,0.006391200951248566,0.23645320197044328,0.23645320197044328,0.96,0.47880448133166387,0.7296009529481835,0
656,620,0.17142857142857137,0.8555555555555556,0.7714285714285715,0.7714285714285715,1.0,0.8783100656536799,0.006938775510204054,0.07692307692307687,0.07692307692307687,0.92,0.26691907246540336,0.9383333333333334,1
289,343,0.13043478260869568,0.8736111111111113,0.64,0.64,0.8888888888888888,0.7863570994927848,0.00694444444444442,0.01382488479262678,0.01382488479262678,1.0,0.11757927025044312,0.0,0
0,55,0.08333333333333337,0.672,0.4186046511627908,0.4186046511627908,0.72,0.6,0.014399999999999968,0.031088082901554404,0.031088082901554404,1.0,0.17631812981527006,0.0,0
507,600,0.33333333333333337,0.6722222222222222,0.6666666666666666,0.6666666666666666,1.0,0.816496580927726,0.008230452674897082,0.12925170068027214,0.12925170068027214,0.8837209302325582,0.3408791572140575,0.0,1
589,644,0.21568627450980393,0.7020000000000001,0.6833333333333333,0.6833333333333333,0.82,0.811920985240873,0.009199999999999986,0.015075376884422065,0.015075376884422065,1.0,0.12278182636050872,0.0,1
147,136,0.1348314606741573,0.47027027027027024,0.4,0.4,0.972972972972973,0.6273452808679364,0.004923620754955227,0.22689075630252098,0.22689075630252098,0.9642857142857143,0.4697250754314741,0.0,0
583,847,0.08333333333333337,0.37499999999999994,0.2753623188405797,0.2753623188405797,0.6785714285714286,0.46355253465055335,0.005416666666666625,0.01038062283737029,0.01038062283737029,1.0,0.10188534162169871,0.0,0
717,785,0.15873015873015872,0.8627906976744188,0.6825396825396826,0.6825396825396826,1.0,0.8261595987094034,0.0073066263542453935,0.011494252873563204,0.011494252873563204,1.0,0.10721125348377947,0.0,1
723,849,0.032786885245901676,0.4666666666666667,0.23684210526315785,0.23684210526315785,0.5454545454545454,0.4011904788227938,0.004031174415479732,0.16877637130801681,0.16877637130801681,0.9523809523809523,0.4026256277858493,0.0,0
1009,386,0.0847457627118644,0.6346938775510205,0.5211267605633803,0.5211267605633803,0.7551020408163265,0.6881413866129261,0.009579341940857966,0.16935483870967738,0.16935483870967738,1.0,0.41152744587655077,0.0,0
850,956,0.1578947368421053,0.6472222222222221,0.631578947368421,0.631578947368421,1.0,0.7947194142390263,0.007848568790397081,0.17708333333333337,0.17708333333333337,0.8831168831168831,0.4001731227088198,0.0,1
234,476,0.14492753623188404,0.6121951219512194,0.4285714285714286,0.4285714285714286,0.8048780487804879,0.6204366813009299,0.006196177273682046,0.012711864406779627,0.012711864406779627,1.0,0.11274690420042432,0.06249140571285705,0
3,748,0.10204081632653061,0.653125,0.3728813559322034,0.3728813559322034,0.6875,0.5555838995037159,0.01123046875,0.3137254901960784,0.3137254901960784,0.7191011235955056,0.5070589528060218,0.0,0
720,512,0.06578947368421051,0.5424657534246575,0.4607843137254901,0.4607843137254901,0.6438356164383562,0.6310003959107393,0.005441921561268548,0.010676156583629859,0.010676156583629859,1.0,0.1033254885477436,0.0,0
759,519,0.05555555555555558,0.7066666666666667,0.5272727272727272,0.5272727272727272,0.9666666666666667,0.7205107927499322,0.007544581618655677,0.01538461538461533,0.01538461538461533,1.0,0.12403473458920844,0.0,1
867,1057,0.05405405405405406,0.5181818181818182,0.44329896907216493,0.44329896907216493,0.6515151515151515,0.6152910925595532,0.005569758948137382,0.008823529411764675,0.008823529411764675,1.0,0.09393364366277246,0.0,0
957,950,0.6739130434782609,0.8333333333333334,0.6545454545454545,0.6545454545454545,0.8,0.7912565680749445,0.010633270321361077,0.03508771929824561,0.03508771929824561,1.0,0.18731716231633877,0.0,1
1050,1071,0.2142857142857143,0.8146341463414636,0.5645161290322581,0.5645161290322581,0.8536585365853658,0.730435887238472,0.007653061224489832,0.4089935760171306,0.4089935760171306,0.9646464646464646,0.6328807064380039,0.0,1
437,726,0.13559322033898302,0.5382352941176469,0.453125,0.453125,0.8529411764705882,0.6474892069992044,0.006607296753806335,0.23529411764705888,0.23529411764705888,0.96,0.4776178513007948,0.6457692307692308,0
288,907,0.021739130434782594,0.5421052631578948,0.19999999999999996,0.19999999999999996,0.368421052631579,0.33485541126445795,0.004962192816635125,0.015625,0.015625,1.0,0.125,1.0,0
146,331,0.14414414414414412,0.575,0.4051724137931034,0.4051724137931034,0.9038461538461539,0.6186352986288712,0.0041392744095446465,0.20415224913494812,0.20415224913494812,1.0,0.45183210281580044,0.0,0
336,383,0.2622950819672131,0.7520000000000002,0.5857142857142857,0.5857142857142857,0.82,0.7423931175486519,0.0075248589088954265,0.0625,0.0625,0.8823529411764706,0.2358187428639038,0.0,1
146,752,0.018018018018018056,0.10689655172413816,0.2068965517241379,0.2068965517241379,0.8275862068965517,0.42301011601131133,0.002475448421394355,0.01038062283737029,0.01038062283737029,1.0,0.10188534162169871,0.0,0
146,620,0.10810810810810811,0.6518518518518523,0.4224137931034483,0.4224137931034483,0.9074074074074074,0.6329038109385716,0.003976949922895878,0.07534246575342463,0.07534246575342463,0.88,0.2588235294117647,0.0,0
1012,303,0.09756097560975607,0.5487804878048781,0.3666666666666667,0.3666666666666667,0.5365853658536586,0.5365853658536586,0.00713860797144561,0.058558558558558516,0.058558558558558516,0.9285714285714286,0.2337131762214013,0.0,0
290,342,0.011627906976744207,0.5226415094339621,0.41836734693877553,0.41836734693877553,0.7735849056603774,0.6072907921143907,0.008365966536133862,0.014778325123152691,0.014778325123152691,1.0,0.12156613477096612,1.0,0
3,191,0.19999999999999996,0.815625,0.675,0.675,0.84375,0.8067793113007157,0.01416015625,0.22043010752688175,0.22043010752688175,0.8541666666666666,0.4423201483021557,0.0,0
454,499,0.13636363636363635,0.6432432432432432,0.4464285714285714,0.4464285714285714,0.6756756756756757,0.6196019963707621,0.01058884297520657,0.17989417989417988,0.17989417989417988,1.0,0.42413934018690114,0.0,1
512,536,0.12903225806451613,0.5441176470588234,0.476923076923077,0.476923076923077,0.9117647058823529,0.6751906048969998,0.00715400624349638,0.19713261648745517,0.19713261648745517,1.0,0.4439961897217759,0.0,1
146,138,0.1351351351351351,0.4102564102564102,0.3392857142857143,0.3392857142857143,0.9743589743589743,0.5775502866109008,0.004098693287882482,0.4383561643835616,0.4383561643835616,0.9770992366412213,0.6578477603094874,0.0,1
0,100,0.011494252873563204,0.15200000000000016,0.21739130434782605,0.21739130434782605,0.8,0.42884501393511787,0.01759999999999995,0.025906735751295318,0.025906735751295318,1.0,0.16095569499491258,0.0,0
68,219,0.018181818181818188,0.6934782608695653,0.7413793103448276,0.7413793103448276,0.9347826086956522,0.85488598042411,0.010869565217391353,0.01851851851851849,0.01851851851851849,1.0,0.13608276348795434,0.0,1
1046,294,0.07462686567164178,0.7830508474576272,0.726027397260274,0.726027397260274,0.8983050847457628,0.8429706665416259,0.006905769659166894,0.15408805031446537,0.15408805031446537,1.0,0.39254050786443107,0.7249484536082473,1
1011,842,0.10606060606060608,0.5176470588235295,0.28205128205128205,0.28205128205128205,0.6470588235294118,0.46442036401282394,0.004820936639118423,0.4504310344827587,0.4504310344827587,0.9812206572769953,0.6676941459571272,1.0,0
1,148,0.05660377358490565,0.6192307692307693,0.47887323943661975,0.47887323943661975,0.6538461538461539,0.6476484200955405,0.008365966536133862,0.43925233644859807,0.43925233644859807,0.9306930693069307,0.6501027362691196,1.0,0
274,390,0.2857142857142857,0.7449999999999999,0.7115384615384616,0.7115384615384616,0.925,0.8357448101873575,0.009579341940857966,0.13157894736842102,0.13157894736842102,1.0,0.3627381250550059,0.0,1
508,653,0.171875,0.7285714285714286,0.546875,0.546875,1.0,0.739509972887452,0.0068359375,0.17889908256880738,0.17889908256880738,0.975,0.41860532097256453,0.0,1
865,1030,0.02898550724637683,0.44594594594594594,0.39473684210526316,0.39473684210526316,0.8108108108108109,0.5937393699957594,0.005461037597143448,0.010101010101010055,0.010101010101010055,1.0,0.10050378152592121,1.0,0
294,737,0.06578947368421051,0.611111111111111,0.4358974358974359,0.4358974358974359,0.9444444444444444,0.6500112459665917,0.013503086419753063,0.014018691588784993,0.014018691588784993,1.0,0.11840055569457875,0.0,0
723,501,0.049180327868852514,0.4653846153846154,0.3181818181818181,0.3181818181818181,0.8076923076923077,0.5273120589994167,0.006315506584251507,0.30241935483870974,0.30241935483870974,0.8522727272727273,0.5215380467770082,0.0,0
9,144,0.22916666666666663,0.7085714285714287,0.5660377358490566,0.5660377358490566,0.8571428571428571,0.7319250547113999,0.00911458333333337,0.23863636363636365,0.23863636363636365,0.875,0.46494781490855,0.0,0
730,763,0.04225352112676062,0.06153846153846111,0.18309859154929575,0.18309859154929575,1.0,0.42790021213981166,0.004562586788335654,0.008797653958944274,0.008797653958944274,1.0,0.09379580992210834,0.0,1
147,449,0.1235955056179775,0.44857142857142845,0.34782608695652173,0.34782608695652173,0.9142857142857143,0.5733514997059729,0.004734250725918487,0.09205020920502094,0.09205020920502094,0.88,0.28641560415781253,0.0,0
435,726,0.13559322033898302,0.5382352941176469,0.47619047619047616,0.47619047619047616,0.8823529411764706,0.6698164210336598,0.0067509336397586495,0.23529411764705888,0.23529411764705888,0.96,0.4776178513007948,0.7339890710382513,1
1009,247,0.2857142857142857,0.7847826086956522,0.5833333333333334,0.5833333333333334,0.7608695652173914,0.7372097807744856,0.008746355685131157,0.16935483870967738,0.16935483870967738,1.0,0.41152744587655077,0.0,0
722,910,0.022222222222222254,0.5275862068965518,0.48,0.48,0.8275862068965517,0.6643638388299198,0.008148148148148127,0.4973821989528796,0.4973821989528796,0.8796296296296297,0.6851753438125329,1.0,0
576,985,0.07462686567164178,0.5066666666666666,0.4370370370370371,0.4370370370370371,0.9833333333333333,0.657997111699569,0.008194444444444393,0.011673151750972721,0.011673151750972721,1.0,0.10804236090984298,0.0,0
364,431,0.11475409836065575,0.706,0.6567164179104478,0.6567164179104478,0.88,0.7967145651741631,0.009800000000000031,0.22404371584699456,0.22404371584699456,0.8913043478260869,0.4531009155450987,0.0,1
147,742,0.08695652173913049,0.5898876404494382,0.48360655737704916,0.48360655737704916,0.6629213483146067,0.6520232687112395,0.004860497411942943,0.012711864406779627,0.012711864406779627,1.0,0.11274690420042432,0.0,0
292,88,0.7777777777777778,0.915625,0.7894736842105263,0.7894736842105263,0.9375,0.8838834764831844,0.01513671875,0.022624434389140302,0.022624434389140302,1.0,0.1504142093990467,1.0,0
1011,1016,0.16666666666666663,0.6341463414634146,0.48611111111111116,0.48611111111111116,0.8536585365853658,0.6728281420951934,0.006542699724517931,0.34273318872017355,0.34273318872017355,0.9937106918238994,0.5842242893231719,0.9158409653413778,0
439,1002,0.0714285714285714,0.45285714285714274,0.4093959731543624,0.4093959731543624,0.8714285714285714,0.6161930521768485,0.007040816326530641,0.0075949367088608,0.0075949367088608,1.0,0.08714893406611901,0.0,0
442,1000,0.0847457627118644,0.5615384615384615,0.40506329113924044,0.40506329113924044,0.6153846153846154,0.5777265157392951,0.008505917159763343,0.22539682539682537,0.22539682539682537,0.9594594594594594,0.46726708726223265,0.0,0
868,667,0.025316455696202556,0.4526315789473684,0.3146067415730337,0.3146067415730337,0.7368421052631579,0.5110374029186893,0.004566575869251688,0.01501501501501501,0.01501501501501501,1.0,0.12253577034896801,0.0,0
5,1010,0.24137931034482762,0.625,0.3571428571428572,0.3571428571428572,0.5357142857142857,0.5263968047576973,0.01189060642092743,0.5780346820809249,0.5780346820809249,0.7751937984496124,0.7337090886046865,0.31302170283806346,0
432,97,0.21153846153846156,0.7864864864864866,0.6181818181818182,0.6181818181818182,0.918918918918919,0.7751332793988405,0.013513513513513487,0.10317460317460314,0.10317460317460314,1.0,0.3212080372198105,0.874375,0
724,738,0.21153846153846156,0.5999999999999999,0.423728813559322,0.423728813559322,0.78125,0.6128629223068252,0.008321005917159785,0.28888888888888886,0.28888888888888886,0.8297872340425532,0.5047935738361731,0.0,0
293,628,0.20370370370370372,0.6171428571428571,0.4833333333333334,0.4833333333333334,0.8285714285714286,0.6670633740309424,0.008058984910836786,0.2183098591549295,0.2183098591549295,0.9117647058823529,0.4509359242583273,0.0,0
434,93,0.25373134328358204,0.7442307692307693,0.5063291139240507,0.5063291139240507,0.7692307692307693,0.6776741475716972,0.0077662721893491105,0.43846153846153846,0.43846153846153846,0.7215189873417721,0.6170913123385494,1.0,0
950,898,0.20588235294117652,0.6529411764705882,0.8378378378378378,0.8378378378378378,0.9117647058823529,0.9117647058823529,0.01384083044982698,0.009868421052631526,0.009868421052631526,1.0,0.09933992677987824,0.0,1
720,797,0.0821917808219178,0.7916666666666671,0.6133333333333333,0.6133333333333333,0.9583333333333334,0.7770979851594089,0.005723400262713452,0.010676156583629859,0.010676156583629859,1.0,0.1033254885477436,0.0,0
63,23,0.1428571428571429,0.5769230769230769,0.38888888888888884,0.38888888888888884,0.8076923076923077,0.588348405414552,0.017011834319526575,0.4201680672268908,0.4201680672268908,0.9803921568627451,0.6445311516523586,0.0,1
292,195,0.02083333333333337,0.515625,0.3114754098360656,0.3114754098360656,0.59375,0.48479484492583735,0.009765625,0.013574660633484115,0.013574660633484115,1.0,0.11651034560709261,0.10357512768313154,0
152,137,0.1063829787234043,0.5413043478260867,0.41414141414141414,0.41414141414141414,0.8913043478260869,0.6235065412892854,0.0047532820280670185,0.08759124087591241,0.08759124087591241,0.96,0.29050921568102517,1.0,0
513,535,0.13043478260869568,0.586206896551724,0.42028985507246375,0.42028985507246375,1.0,0.648297659314349,0.005776097458517149,0.15810276679841895,0.15810276679841895,1.0,0.3976213862437721,0.0,1
1061,1049,0.08139534883720934,0.4857142857142857,0.40697674418604657,0.40697674418604657,1.0,0.637947289504428,0.004799891833423442,0.13812154696132595,0.13812154696132595,1.0,0.37164707312358314,0.8993987975951904,1
723,336,0.049180327868852514,0.5277777777777778,0.33720930232558133,0.33720930232558133,0.5370370370370371,0.5052847610396728,0.005643644181671625,0.012765957446808529,0.012765957446808529,1.0,0.11298653657320645,0.0,0
275,852,0.11864406779661019,0.521875,0.467741935483871,0.467741935483871,0.90625,0.6674165979762845,0.007038207411663278,0.37873754152823924,0.37873754152823924,0.9193548387096774,0.6001330082038064,0.0,1
583,732,0.09090909090909094,0.5483333333333332,0.4722222222222222,0.4722222222222222,0.85,0.6617241025372945,0.007777777777777772,0.01038062283737029,0.01038062283737029,1.0,0.10188534162169871,0.0,0
577,691,0.0357142857142857,0.48947368421052634,0.38235294117647056,0.38235294117647056,0.6842105263157895,0.5636214801906779,0.0054209183673469274,0.008498583569405138,0.008498583569405138,1.0,0.09218776257945027,0.0,0
145,449,0.14925373134328357,0.5399999999999998,0.4571428571428571,0.4571428571428571,0.9142857142857143,0.6608129644515207,0.006905769659166894,0.10837438423645318,0.10837438423645318,0.88,0.3111269837220809,0.0,0
297,312,0.01388888888888884,0.5410714285714285,0.4545454545454546,0.4545454545454546,0.7142857142857143,0.629940788348712,0.007493622448979553,0.01224489795918371,0.01224489795918371,1.0,0.11065666703449761,0.0,0
578,674,0.14035087719298245,0.6166666666666667,0.5245901639344263,0.5245901639344263,0.8888888888888888,0.7064172571013567,0.007386888273314907,0.33333333333333326,0.33333333333333326,0.9411764705882353,0.56603931014178,0.0,0
329,57,0.18965517241379315,0.6361111111111111,0.6206896551724138,0.6206896551724138,1.0,0.7878385971583353,0.008026159334126093,0.17098445595854916,0.17098445595854916,0.9428571428571428,0.40361122314242204,1.0,1
897,562,0.27118644067796616,0.8659574468085107,0.7666666666666667,0.7666666666666667,0.9787234042553191,0.8735402020935491,0.010411951109099093,0.1549893842887473,0.1549893842887473,0.9864864864864865,0.39143357229306974,0.0,1
146,296,0.10810810810810811,0.6126984126984126,0.47457627118644075,0.47457627118644075,0.8888888888888888,0.6696629364452302,0.003936368801233714,0.12627986348122866,0.12627986348122866,0.9024390243902439,0.33990759940461324,0.0,0
0,229,0.021276595744680882,0.46799999999999997,0.2857142857142857,0.2857142857142857,0.64,0.46676797279326254,0.013600000000000056,0.020618556701030966,0.020618556701030966,0.8,0.12876455599593006,0.0,0
601,1005,0.06578947368421051,0.5545454545454545,0.46341463414634143,0.46341463414634143,0.8636363636363636,0.6571287406727709,0.01058884297520657,0.009584664536741228,0.009584664536741228,1.0,0.09790129997472563,0.0,1
572,200,0.046875,0.5411764705882354,0.4375,0.4375,0.6862745098039216,0.6126225367622542,0.007881584006151465,0.6227272727272727,0.6227272727272727,0.8616352201257862,0.7721281922314125,1.0,0
145,742,0.08695652173913049,0.591044776119403,0.4722222222222222,0.4722222222222222,0.7611940298507462,0.6495892976936513,0.007017153040766333,0.015000000000000013,0.015000000000000013,1.0,0.12247448713915887,0.0,0
867,356,0.04054054054054057,0.4933333333333333,0.38372093023255816,0.38372093023255816,0.7333333333333333,0.57186276940104,0.005752373995617233,0.008823529411764675,0.008823529411764675,1.0,0.09393364366277246,0.0,0
434,91,0.34615384615384615,0.7653061224489796,0.6290322580645161,0.6290322580645161,0.7959183673469388,0.7726181304565691,0.007951183431952669,0.1607142857142857,0.1607142857142857,0.8181818181818182,0.3692744729379982,1.0,0
1009,650,0.08602150537634412,0.5448979591836735,0.4639175257731959,0.4639175257731959,0.9183673469387755,0.6666118037552734,0.00999583506872137,0.5572519083969466,0.5572519083969466,0.9125,0.7329376376235301,0.0,0
1008,981,0.047244094488189003,0.34375,0.33587786259541985,0.33587786259541985,0.9166666666666666,0.5635470715364159,0.00998263888888884,0.012499999999999956,0.012499999999999956,1.0,0.11180339887498947,1.0,0
